index,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary-class
23958,"[40, 60[",Private,*,High School,9,Married-civ-spouse,Technical, Husband,White,Male,0,0,50,North America, >50K
23959,"[0, 20[",Private,*,Undergraduate,10,Never-married,Other, Own-child,White,Female,0,0,20,North America, <=50K
23960,"[20, 40[",Private,*,High School,9,Married-civ-spouse,Other, Husband,White,Male,0,0,40,North America, <=50K
23961,"[40, 60[",State-gov,*,Graduate,14,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,40,North America, >50K
23962,"[40, 60[",Private,*,Graduate,14,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,40,North America, >50K
23963,"[20, 40[",Private,*,High School,9,Never-married,Nontechnical, Unmarried,White,Male,0,0,38,North America, <=50K
23964,"[20, 40[",Self-emp-not-inc,*,High School,9,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,50,North America, <=50K
23965,"[20, 40[",Private,*,Graduate,14,Married-civ-spouse,Technical, Husband,White,Male,0,1977,50,North America, >50K
23966,"[0, 20[",Private,*,Undergraduate,10,Never-married,Technical, Own-child,White,Male,594,0,40,North America, <=50K
23967,"[40, 60[",Private,*,High School,9,Married-civ-spouse,Nontechnical, Wife,White,Female,0,0,28,North America, >50K
23968,"[40, 60[",Private,*,Graduate,14,Married-civ-spouse,Technical, Wife,White,Female,0,0,45,North America, >50K
23969,"[20, 40[",Private,*,Undergraduate,10,Never-married,Nontechnical, Not-in-family,White,Female,0,0,40,North America, <=50K
23970,"[40, 60[",Private,*,Undergraduate,13,Married-civ-spouse,Technical, Husband,White,Male,7688,0,40,North America, >50K
23971,"[20, 40[",Private,*,Professional Education,12,Married-civ-spouse,Other, Husband,White,Male,0,0,40,North America, <=50K
23972,"[40, 60[",Private,*,Graduate,14,Divorced,Technical, Unmarried,White,Female,0,0,40,North America, <=50K
23973,"[20, 40[",Private,*,High School,7,Married-civ-spouse,Technical, Husband,White,Male,0,0,40,North America, >50K
23974,"[20, 40[",Private,*,High School,9,Married-civ-spouse,Other, Husband,White,Male,0,0,45,North America, <=50K
23975,"[40, 60[",Private,*,Undergraduate,13,Divorced,Nontechnical, Unmarried,Black,Female,0,0,35,North America, >50K
23976,"[20, 40[",Private,*,Professional Education,12,Married-civ-spouse,Other, Husband,White,Male,0,0,40,North America, <=50K
23977,"[20, 40[",Private,*,Undergraduate,10,Married-civ-spouse,Other, Husband,White,Male,0,0,56,North America, >50K
23978,"[20, 40[",Private,*,High School,9,Divorced,Other, Own-child,White,Female,0,0,40,North America, <=50K
23979,"[40, 60[",Private,*,Undergraduate,10,Married-civ-spouse,Technical, Husband,White,Male,0,0,40,North America, <=50K
23980,"[60, 80[",?,*,High School,9,Widowed,Other, Not-in-family,White,Female,2964,0,12,North America, <=50K
23981,"[60, 80[",State-gov,*,High School,9,Married-civ-spouse,Other, Husband,White,Male,0,0,40,North America, <=50K
23982,"[20, 40[",Private,*,Undergraduate,13,Never-married,Nontechnical, Not-in-family,White,Female,0,0,50,North America, >50K
23983,"[40, 60[",Private,*,Undergraduate,13,Married-civ-spouse,Technical, Husband,Black,Male,0,0,48,North America, >50K
23984,"[20, 40[",Private,*,Undergraduate,10,Never-married,Nontechnical, Own-child,White,Female,0,0,60,North America, <=50K
23985,"[20, 40[",Private,*,Professional Education,12,Never-married,Technical, Own-child,White,Female,0,0,16,North America, <=50K
23986,"[20, 40[",Private,*,Undergraduate,10,Married-civ-spouse,Nontechnical, Husband,White,Male,15024,0,50,North America, >50K
23987,"[40, 60[",Private,*,Undergraduate,13,Married-civ-spouse,Nontechnical, Husband,White,Male,0,1977,50,North America, >50K
23988,"[20, 40[",Private,*,High School,9,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,45,North America, >50K
23989,"[40, 60[",Local-gov,*,Graduate,14,Married-civ-spouse,Technical, Husband,White,Male,0,0,60,North America, <=50K
23990,"[20, 40[",Self-emp-not-inc,*,Professional Education,12,Married-civ-spouse,Other, Wife,White,Female,0,0,35,North America, >50K
23992,"[40, 60[",Private,*,High School,9,Married-civ-spouse,Technical, Wife,White,Female,0,0,35,North America, <=50K
23993,"[20, 40[",Local-gov,*,Undergraduate,13,Never-married,Technical, Not-in-family,Black,Female,0,0,60,North America, <=50K
23994,"[40, 60[",Private,*,High School,6,Married-civ-spouse,Technical, Husband,Black,Male,0,1887,40,North America, >50K
23995,"[40, 60[",Self-emp-not-inc,*,Graduate,14,Married-civ-spouse,Nontechnical, Husband,White,Male,3103,0,55,North America, >50K
23996,"[40, 60[",Private,*,High School,9,Separated,Other, Unmarried,White,Female,0,0,25,North America, <=50K
23997,"[20, 40[",Private,*,Undergraduate,13,Never-married,Technical, Not-in-family,White,Female,0,0,40,North America, <=50K
23998,"[40, 60[",Federal-gov,*,Undergraduate,10,Married-civ-spouse,Other, Husband,White,Male,0,0,40,North America, >50K
23999,"[40, 60[",Self-emp-inc,*,Undergraduate,13,Married-civ-spouse,Nontechnical, Husband,White,Male,99999,0,45,North America, >50K
24001,"[20, 40[",Private,*,High School,9,Never-married,Technical, Own-child,White,Male,0,0,40,North America, <=50K
24002,"[40, 60[",Private,*,High School,9,Divorced,Technical, Unmarried,White,Female,0,0,50,North America, <=50K
24003,"[60, 80[",?,*,High School,9,Married-civ-spouse,Other, Husband,White,Male,0,0,20,North America, <=50K
24004,"[40, 60[",Private,*,High School,9,Separated,Nontechnical, Unmarried,White,Female,0,0,40,North America, <=50K
24005,"[40, 60[",Private,*,High School,9,Divorced,Other, Not-in-family,White,Male,0,0,90,North America, <=50K
24007,"[20, 40[",Private,*,Undergraduate,10,Never-married,Technical, Not-in-family,White,Male,8614,0,40,North America, >50K
24008,"[40, 60[",Self-emp-not-inc,*,Professional Education,15,Married-civ-spouse,Technical, Husband,White,Male,99999,0,50,North America, >50K
24009,"[0, 20[",Private,*,High School,7,Never-married,Nontechnical, Own-child,White,Male,0,0,30,North America, <=50K
24010,"[40, 60[",Self-emp-inc,*,Graduate,14,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,40,North America, >50K
24011,"[20, 40[",Private,*,High School,7,Never-married,Technical, Own-child,White,Female,0,0,35,North America, <=50K
24012,"[20, 40[",Private,*,Undergraduate,10,Never-married,Other, Not-in-family,White,Male,0,0,40,North America, <=50K
24013,"[20, 40[",Private,*,Undergraduate,10,Never-married,Technical, Not-in-family,White,Male,0,0,40,North America, <=50K
24014,"[20, 40[",Private,*,Undergraduate,13,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,42,North America, >50K
24015,"[40, 60[",?,*,Undergraduate,13,Widowed,Other, Unmarried,White,Female,27828,0,50,North America, >50K
24016,"[0, 20[",Private,*,High School,9,Never-married,Nontechnical, Own-child,White,Male,0,0,28,North America, <=50K
24017,"[60, 80[",State-gov,*,High School,4,Widowed,Other, Other-relative,White,Female,0,0,24,North America, <=50K
24018,"[40, 60[",Self-emp-not-inc,*,Undergraduate,10,Married-civ-spouse,Technical, Husband,White,Male,0,0,60,North America, >50K
24019,"[0, 20[",Private,*,High School,6,Never-married,Nontechnical, Own-child,White,Male,0,0,20,North America, <=50K
24020,"[20, 40[",Private,*,High School,9,Never-married,Other, Own-child,White,Male,0,0,22,North America, <=50K
24021,"[40, 60[",Private,*,Professional Education,15,Never-married,Technical, Not-in-family,White,Female,0,0,40,North America, <=50K
24022,"[20, 40[",Private,*,Undergraduate,13,Never-married,Nontechnical, Not-in-family,White,Female,0,0,40,North America, <=50K
24023,"[20, 40[",Private,*,Undergraduate,10,Married-civ-spouse,Technical, Husband,White,Male,0,0,40,North America, >50K
24024,"[20, 40[",Private,*,Professional Education,11,Married-civ-spouse,Other, Wife,White,Female,0,0,18,North America, <=50K
24025,"[40, 60[",Local-gov,*,Professional Education,12,Divorced,Nontechnical, Not-in-family,White,Male,8614,0,50,North America, >50K
24026,"[40, 60[",Local-gov,*,High School,9,Married-civ-spouse,Technical, Husband,White,Male,0,0,40,North America, >50K
24028,"[40, 60[",Private,*,Professional Education,11,Married-civ-spouse,Technical, Wife,White,Female,15024,0,60,North America, >50K
24029,"[40, 60[",Self-emp-not-inc,*,High School,7,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,60,North America, <=50K
24031,"[20, 40[",Private,*,High School,9,Married-civ-spouse,Other, Husband,White,Male,0,0,50,North America, >50K
24032,"[20, 40[",Self-emp-not-inc,*,Professional Education,11,Married-civ-spouse,Other, Husband,White,Male,0,0,60,North America, <=50K
24033,"[20, 40[",Local-gov,*,High School,9,Never-married,Technical, Own-child,White,Male,0,0,40,North America, <=50K
24034,"[40, 60[",Private,*,Undergraduate,13,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,40,North America, >50K
24035,"[60, 80[",Private,*,Undergraduate,10,Married-civ-spouse,Technical, Husband,White,Male,0,0,65,North America, <=50K
24036,"[40, 60[",Private,*,Undergraduate,10,Married-civ-spouse,Technical, Husband,White,Male,4386,0,38,North America, >50K
24037,"[20, 40[",Local-gov,*,Undergraduate,10,Married-civ-spouse,Other, Husband,White,Male,0,0,40,North America, >50K
24038,"[20, 40[",Private,*,Professional Education,12,Married-civ-spouse,Technical, Husband,White,Male,0,1887,70,North America, >50K
24039,"[20, 40[",Private,*,High School,6,Never-married,Technical, Not-in-family,White,Male,0,0,55,North America, <=50K
24040,"[20, 40[",Private,*,Undergraduate,10,Never-married,Other, Own-child,White,Female,0,0,40,North America, <=50K
24041,"[40, 60[",Private,*,Undergraduate,10,Divorced,Technical, Unmarried,White,Male,0,0,40,North America, <=50K
24042,"[60, 80[",State-gov,*,High School,9,Married-civ-spouse,Other, Husband,White,Male,0,0,40,North America, <=50K
24044,"[40, 60[",Private,*,Undergraduate,10,Divorced,Nontechnical, Not-in-family,White,Female,0,0,45,North America, >50K
24045,"[20, 40[",Private,*,High School,9,Married-civ-spouse,Other, Husband,White,Male,0,2002,40,North America, <=50K
24047,"[20, 40[",?,*,High School,9,Never-married,Other, Own-child,White,Male,0,0,25,North America, <=50K
24048,"[40, 60[",Self-emp-not-inc,*,Graduate,14,Married-civ-spouse,Technical, Husband,White,Male,0,0,40,North America, >50K
24049,"[20, 40[",Private,*,Graduate,14,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,60,North America, >50K
24050,"[20, 40[",Private,*,Professional Education,12,Married-civ-spouse,Other, Wife,White,Female,0,0,40,North America, <=50K
24051,"[20, 40[",Private,*,High School,9,Never-married,Nontechnical, Own-child,White,Male,0,0,30,North America, <=50K
24052,"[60, 80[",Private,*,High School,9,Married-civ-spouse,Other, Husband,White,Male,0,0,20,North America, <=50K
24053,"[40, 60[",?,*,Undergraduate,10,Married-civ-spouse,Other, Wife,White,Female,0,0,20,North America, <=50K
24054,"[60, 80[",?,*,High School,8,Divorced,Other, Not-in-family,White,Male,0,0,40,North America, <=50K
24055,"[20, 40[",Self-emp-not-inc,*,Undergraduate,13,Separated,Technical, Not-in-family,White,Male,0,0,65,North America, <=50K
24056,"[20, 40[",Private,*,Undergraduate,13,Never-married,Technical, Own-child,Asian-Pac-Islander,Male,0,0,40,North America, <=50K
24057,"[40, 60[",Private,*,Undergraduate,10,Divorced,Technical, Not-in-family,White,Female,0,0,35,North America, <=50K
24058,"[0, 20[",Private,*,High School,6,Never-married,Nontechnical, Not-in-family,White,Male,0,0,20,North America, <=50K
24059,"[0, 20[",Private,*,Undergraduate,10,Never-married,Other, Own-child,White,Female,0,0,30,North America, <=50K
24060,"[60, 80[",Self-emp-inc,*,Professional Education,12,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,40,North America, >50K
24061,"[40, 60[",Private,*,High School,9,Married-civ-spouse,Other, Wife,Black,Female,0,0,40,North America, <=50K
24062,"[20, 40[",Private,*,Undergraduate,10,Married-civ-spouse,Technical, Wife,White,Female,0,0,40,North America, >50K
24063,"[60, 80[",Private,*,High School,6,Married-civ-spouse,Other, Husband,White,Male,0,0,50,North America, >50K
24064,"[40, 60[",Self-emp-inc,*,High School,9,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,48,North America, >50K
24065,"[20, 40[",Private,*,Undergraduate,13,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,40,North America, >50K
24066,"[20, 40[",Private,*,Undergraduate,10,Never-married,Other, Own-child,White,Male,0,0,50,North America, <=50K
24067,"[20, 40[",Self-emp-inc,*,Professional Education,15,Married-civ-spouse,Technical, Husband,White,Male,99999,0,50,North America, >50K
24068,"[20, 40[",Private,*,Undergraduate,10,Married-civ-spouse,Nontechnical, Other-relative,White,Male,0,0,40,North America, <=50K
24069,"[20, 40[",Private,*,High School,9,Never-married,Technical, Own-child,White,Male,2907,0,40,North America, <=50K
24071,"[20, 40[",Local-gov,*,High School,9,Married-civ-spouse,Technical, Husband,White,Male,0,0,38,North America, >50K
24072,"[40, 60[",Private,*,High School,9,Married-civ-spouse,Technical, Husband,White,Male,0,0,50,North America, >50K
24073,"[40, 60[",?,*,High School,9,Married-civ-spouse,Other, Husband,White,Male,0,0,40,North America, <=50K
24074,"[40, 60[",Local-gov,*,Undergraduate,13,Divorced,Other, Not-in-family,White,Male,0,0,33,North America, <=50K
24075,"[20, 40[",Private,*,Undergraduate,13,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,40,North America, <=50K
24076,"[20, 40[",Private,*,Undergraduate,13,Never-married,Nontechnical, Not-in-family,White,Male,0,0,55,North America, <=50K
24077,"[20, 40[",Private,*,Undergraduate,10,Never-married,Other, Own-child,White,Female,0,0,30,North America, <=50K
24079,"[20, 40[",Private,*,High School,9,Divorced,Other, Own-child,White,Female,0,0,40,North America, <=50K
24080,"[40, 60[",Private,*,Undergraduate,10,Never-married,Other, Not-in-family,Black,Female,0,0,40,North America, <=50K
24081,"[60, 80[",Self-emp-not-inc,*,High School,9,Widowed,Other, Not-in-family,White,Female,0,0,30,North America, <=50K
24082,"[40, 60[",Private,*,High School,9,Married-civ-spouse,Other, Husband,White,Male,0,0,40,North America, <=50K
24083,"[20, 40[",Private,*,High School,9,Never-married,Other, Not-in-family,White,Female,0,0,40,North America, <=50K
24084,"[60, 80[",?,*,Undergraduate,13,Married-civ-spouse,Other, Husband,White,Male,0,0,40,North America, <=50K
24085,"[20, 40[",Private,*,Undergraduate,13,Never-married,Nontechnical, Own-child,White,Male,2463,0,35,North America, <=50K
24086,"[20, 40[",Private,*,High School,9,Never-married,Technical, Own-child,White,Male,0,0,40,North America, <=50K
24087,"[40, 60[",Private,*,Undergraduate,10,Divorced,Nontechnical, Unmarried,White,Female,1831,0,30,North America, <=50K
24088,"[40, 60[",Self-emp-not-inc,*,High School,9,Married-civ-spouse,Other, Husband,White,Male,0,0,40,North America, <=50K
24089,"[20, 40[",Self-emp-inc,*,Professional Education,12,Married-civ-spouse,Nontechnical, Husband,White,Male,0,1887,45,North America, >50K
24090,"[40, 60[",Private,*,High School,9,Married-civ-spouse,Technical, Husband,White,Male,0,2051,40,North America, <=50K
24091,"[20, 40[",Private,*,Undergraduate,13,Never-married,Nontechnical, Not-in-family,White,Female,3325,0,40,North America, <=50K
24092,"[20, 40[",Private,*,Undergraduate,13,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,40,North America, <=50K
24093,"[20, 40[",Private,*,Undergraduate,13,Never-married,Nontechnical, Not-in-family,White,Male,0,0,40,North America, <=50K
24094,"[40, 60[",Private,*,High School,9,Divorced,Other, Unmarried,White,Female,0,0,40,North America, <=50K
24095,"[40, 60[",State-gov,*,High School,9,Married-civ-spouse,Technical, Husband,White,Male,5013,0,40,North America, <=50K
24097,"[0, 20[",Private,*,High School,9,Never-married,Nontechnical, Not-in-family,White,Male,0,0,40,North America, <=50K
24098,"[20, 40[",Private,*,High School,8,Never-married,Other, Unmarried,White,Male,0,0,40,North America, <=50K
24099,"[20, 40[",Private,*,High School,4,Never-married,Technical, Not-in-family,White,Male,0,0,40,North America, <=50K
24100,"[40, 60[",Private,*,Professional Education,11,Married-civ-spouse,Technical, Husband,White,Male,15024,0,40,North America, >50K
24101,"[20, 40[",Self-emp-not-inc,*,Professional Education,15,Married-civ-spouse,Technical, Husband,White,Male,0,0,60,North America, >50K
24103,"[40, 60[",Private,*,High School,9,Married-civ-spouse,Technical, Husband,White,Male,0,0,40,North America, <=50K
24104,"[60, 80[",Private,*,High School,9,Married-civ-spouse,Technical, Husband,White,Male,0,0,45,North America, >50K
24105,"[20, 40[",Private,*,Undergraduate,13,Married-civ-spouse,Nontechnical, Husband,White,Male,99999,0,70,North America, >50K
24106,"[20, 40[",Private,*,High School,7,Married-civ-spouse,Technical, Husband,White,Male,0,0,40,North America, <=50K
24107,"[40, 60[",Private,*,High School,9,Married-civ-spouse,Nontechnical, Husband,White,Male,0,1887,40,North America, >50K
24108,"[40, 60[",Private,*,Undergraduate,13,Divorced,Nontechnical, Not-in-family,White,Male,0,0,50,North America, >50K
24109,"[20, 40[",?,*,High School,5,Separated,Other, Unmarried,White,Female,0,0,50,North America, <=50K
24110,"[0, 20[",Private,*,High School,7,Never-married,Other, Other-relative,White,Male,0,0,10,North America, <=50K
24111,"[20, 40[",Private,*,Undergraduate,10,Never-married,Nontechnical, Own-child,White,Male,0,0,20,North America, <=50K
24113,"[20, 40[",Private,*,High School,9,Married-civ-spouse,Technical, Husband,White,Male,3103,0,45,North America, >50K
24114,"[20, 40[",Private,*,High School,8,Married-civ-spouse,Technical, Husband,White,Male,0,0,43,North America, <=50K
24115,"[0, 20[",Private,*,High School,7,Never-married,Nontechnical, Not-in-family,White,Male,0,0,40,North America, <=50K
24116,"[20, 40[",Private,*,Undergraduate,10,Never-married,Nontechnical, Own-child,White,Female,0,0,35,North America, <=50K
24117,"[20, 40[",Private,*,High School,9,Never-married,Other, Not-in-family,White,Male,0,0,60,North America, <=50K
24118,"[20, 40[",Private,*,Undergraduate,10,Never-married,Other, Own-child,White,Female,0,0,30,North America, <=50K
24119,"[40, 60[",Private,*,Undergraduate,13,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,40,North America, <=50K
24120,"[20, 40[",Local-gov,*,High School,9,Married-civ-spouse,Other, Husband,White,Male,0,0,40,North America, >50K
24121,"[0, 20[",Private,*,High School,9,Never-married,Nontechnical, Own-child,White,Male,0,0,20,North America, <=50K
24122,"[40, 60[",Private,*,Undergraduate,13,Married-civ-spouse,Nontechnical, Husband,White,Male,7298,0,40,North America, >50K
24123,"[20, 40[",Private,*,High School,9,Married-civ-spouse,Nontechnical, Husband,Black,Male,15024,0,40,North America, >50K
24124,"[40, 60[",Private,*,Undergraduate,10,Divorced,Other, Not-in-family,Black,Female,0,0,24,North America, <=50K
24125,"[40, 60[",Private,*,Graduate,14,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,65,North America, >50K
24127,"[20, 40[",Private,*,Undergraduate,10,Never-married,Other, Own-child,White,Male,0,0,40,North America, <=50K
24128,"[40, 60[",Private,*,Undergraduate,13,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,60,North America, >50K
24129,"[20, 40[",Private,*,Undergraduate,10,Never-married,Nontechnical, Not-in-family,White,Female,0,0,50,North America, <=50K
24130,"[20, 40[",Private,*,Undergraduate,10,Married-civ-spouse,Other, Wife,White,Female,0,0,40,North America, <=50K
24131,"[40, 60[",Self-emp-not-inc,*,Graduate,16,Married-civ-spouse,Technical, Husband,White,Male,0,1902,50,North America, >50K
24132,"[60, 80[",Private,*,High School,9,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,40,North America, <=50K
24133,"[20, 40[",?,*,Undergraduate,10,Married-civ-spouse,Other, Own-child,White,Female,0,0,40,North America, <=50K
24134,"[20, 40[",Private,*,Undergraduate,13,Married-civ-spouse,Other, Wife,White,Female,0,0,50,North America, >50K
24135,"[20, 40[",Private,*,High School,7,Never-married,Nontechnical, Own-child,White,Male,0,0,45,North America, <=50K
24136,"[40, 60[",Federal-gov,*,Professional Education,15,Married-civ-spouse,Nontechnical, Husband,White,Male,15024,0,40,North America, >50K
24137,"[40, 60[",Local-gov,*,High School,4,Married-civ-spouse,Other, Husband,White,Male,0,1902,40,North America, <=50K
24138,"[40, 60[",Private,*,Undergraduate,10,Widowed,Technical, Unmarried,White,Female,0,0,38,North America, <=50K
24139,"[40, 60[",Self-emp-not-inc,*,Graduate,14,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,45,North America, <=50K
24140,"[40, 60[",Self-emp-not-inc,*,Undergraduate,13,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,40,North America, >50K
24141,"[40, 60[",State-gov,*,Professional Education,12,Married-civ-spouse,Other, Husband,White,Male,0,0,40,North America, <=50K
24142,"[40, 60[",Private,*,Undergraduate,10,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,65,North America, >50K
24144,"[40, 60[",Private,*,Undergraduate,13,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,40,North America, <=50K
24146,"[40, 60[",Private,*,High School,9,Never-married,Nontechnical, Not-in-family,White,Male,0,0,40,North America, <=50K
24148,"[40, 60[",Private,*,High School,7,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,45,North America, >50K
24149,"[20, 40[",?,*,Undergraduate,10,Never-married,Other, Own-child,White,Male,0,0,20,North America, <=50K
24150,"[20, 40[",Self-emp-not-inc,*,Undergraduate,13,Married-civ-spouse,Technical, Husband,White,Male,0,0,40,North America, <=50K
24151,"[20, 40[",Private,*,High School,9,Married-spouse-absent,Other, Own-child,White,Female,0,0,40,North America, <=50K
24152,"[20, 40[",Private,*,High School,6,Married-civ-spouse,Other, Husband,White,Male,3908,0,40,North America, <=50K
24153,"[20, 40[",Private,*,High School,9,Separated,Technical, Not-in-family,White,Male,0,0,50,North America, <=50K
24155,"[60, 80[",?,*,High School,9,Married-civ-spouse,Other, Husband,White,Male,0,0,40,North America, <=50K
24156,"[20, 40[",Private,*,Graduate,16,Married-civ-spouse,Technical, Husband,Asian-Pac-Islander,Male,0,1902,40,Asia, >50K
24157,"[20, 40[",Private,*,Undergraduate,10,Divorced,Technical, Not-in-family,White,Male,0,0,60,North America, <=50K
24158,"[20, 40[",Private,*,Professional Education,11,Never-married,Technical, Not-in-family,White,Male,0,0,30,North America, <=50K
24159,"[20, 40[",Private,*,High School,9,Married-civ-spouse,Other, Husband,White,Male,0,0,60,North America, <=50K
24160,"[40, 60[",Self-emp-inc,*,Graduate,14,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,60,North America, >50K
24161,"[40, 60[",Self-emp-not-inc,*,High School,9,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,40,North America, <=50K
24162,"[20, 40[",Private,*,High School,9,Never-married,Other, Own-child,White,Female,0,0,40,North America, <=50K
24163,"[40, 60[",Private,*,Undergraduate,13,Never-married,Nontechnical, Not-in-family,White,Male,0,0,40,North America, <=50K
24164,"[40, 60[",Self-emp-inc,*,Professional Education,15,Married-civ-spouse,Technical, Husband,White,Male,15024,0,65,North America, >50K
24165,"[0, 20[",Private,*,High School,9,Never-married,Other, Own-child,White,Female,0,0,40,North America, <=50K
24166,"[40, 60[",Private,*,Undergraduate,13,Married-civ-spouse,Other, Husband,White,Male,15024,0,40,North America, >50K
24167,"[20, 40[",Private,*,Undergraduate,10,Never-married,Nontechnical, Own-child,Black,Male,0,0,40,North America, <=50K
24168,"[40, 60[",Private,*,High School,9,Married-civ-spouse,Technical, Husband,Black,Male,0,0,40,North America, <=50K
24169,"[40, 60[",Self-emp-not-inc,*,Undergraduate,13,Divorced,Technical, Not-in-family,White,Female,0,0,40,North America, <=50K
24170,"[40, 60[",State-gov,*,Undergraduate,13,Married-civ-spouse,Other, Husband,White,Male,0,0,50,North America, >50K
24171,"[40, 60[",Private,*,Undergraduate,13,Married-civ-spouse,Technical, Husband,White,Male,0,0,40,North America, >50K
24172,"[60, 80[",Private,*,High School,9,Widowed,Other, Not-in-family,White,Female,0,0,10,North America, <=50K
24173,"[20, 40[",Private,*,Professional Education,11,Married-civ-spouse,Other, Husband,White,Male,0,0,60,North America, <=50K
24174,"[20, 40[",Self-emp-inc,*,High School,9,Married-civ-spouse,Technical, Husband,White,Male,0,0,60,North America, <=50K
24177,"[20, 40[",Private,*,Undergraduate,10,Married-civ-spouse,Technical, Husband,White,Male,0,0,50,North America, <=50K
24179,"[20, 40[",Local-gov,*,Undergraduate,13,Never-married,Technical, Own-child,White,Female,0,0,20,North America, <=50K
24180,"[40, 60[",Self-emp-not-inc,*,Graduate,14,Married-civ-spouse,Nontechnical, Husband,White,Male,7688,0,45,North America, >50K
24181,"[20, 40[",Self-emp-not-inc,*,High School,9,Divorced,Other, Not-in-family,White,Male,0,0,65,North America, <=50K
24182,"[20, 40[",Private,*,Undergraduate,13,Never-married,Nontechnical, Not-in-family,White,Female,0,0,40,North America, <=50K
24183,"[40, 60[",?,*,Undergraduate,13,Divorced,Other, Own-child,White,Female,0,0,40,North America, <=50K
24184,"[20, 40[",Private,*,Professional Education,11,Married-civ-spouse,Technical, Husband,White,Male,0,0,42,North America, <=50K
24186,"[20, 40[",Private,*,Undergraduate,10,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,40,North America, >50K
24187,"[20, 40[",Private,*,High School,9,Married-civ-spouse,Technical, Husband,White,Male,0,0,55,North America, <=50K
24188,"[40, 60[",Private,*,Undergraduate,10,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,40,North America, >50K
24189,"[0, 20[",Private,*,High School,7,Never-married,Nontechnical, Own-child,White,Male,0,0,40,North America, <=50K
24190,"[40, 60[",Self-emp-inc,*,Graduate,14,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,40,North America, <=50K
24191,"[40, 60[",Self-emp-not-inc,*,Undergraduate,10,Married-civ-spouse,Technical, Husband,White,Male,0,0,50,North America, >50K
24192,"[20, 40[",Private,*,High School,9,Never-married,Other, Own-child,White,Male,0,0,50,North America, <=50K
24193,"[20, 40[",Private,*,Undergraduate,13,Married-civ-spouse,Technical, Husband,White,Male,0,0,40,North America, <=50K
24194,"[20, 40[",Private,*,Undergraduate,13,Never-married,Other, Not-in-family,White,Male,0,0,35,North America, <=50K
24196,"[40, 60[",Private,*,Undergraduate,13,Married-civ-spouse,Technical, Husband,White,Male,0,0,45,North America, >50K
24197,"[20, 40[",Private,*,Undergraduate,10,Divorced,Other, Unmarried,Black,Female,0,0,40,North America, <=50K
24198,"[20, 40[",Private,*,High School,9,Divorced,Nontechnical, Not-in-family,White,Female,0,0,40,North America, <=50K
24200,"[20, 40[",Private,*,Undergraduate,13,Married-civ-spouse,Nontechnical, Husband,White,Male,99999,0,50,North America, >50K
24201,"[40, 60[",Local-gov,*,High School,9,Married-civ-spouse,Other, Husband,White,Male,0,0,56,North America, >50K
24203,"[20, 40[",Private,*,Professional Education,15,Never-married,Technical, Not-in-family,White,Female,14084,0,35,North America, >50K
24204,"[20, 40[",Private,*,Undergraduate,10,Never-married,Other, Not-in-family,White,Male,0,0,40,North America, <=50K
24205,"[60, 80[",Private,*,Undergraduate,13,Widowed,Nontechnical, Not-in-family,White,Female,2346,0,15,North America, <=50K
24206,"[40, 60[",Private,*,High School,9,Married-civ-spouse,Other, Wife,White,Female,0,0,35,North America, <=50K
24207,"[20, 40[",Private,*,Professional Education,11,Married-civ-spouse,Technical, Husband,White,Male,0,1628,48,North America, <=50K
24208,"[0, 20[",Private,*,Undergraduate,10,Never-married,Other, Own-child,White,Female,0,0,30,North America, <=50K
24209,"[60, 80[",Local-gov,*,Professional Education,11,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,60,North America, >50K
24210,"[40, 60[",Private,*,High School,9,Married-civ-spouse,Technical, Husband,Black,Male,3137,0,40,North America, <=50K
