index,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary-class
22448,"[45, 50[",Private,*,Prof-school,15,Never-married,Prof-specialty, Not-in-family,White,Female,0,0,55,North America, >50K
22449,"[35, 40[",Private,*,HS-grad,9,Married-civ-spouse,Transport-moving, Husband,White,Male,0,0,40,North America, >50K
22450,"[25, 30[",Private,*,HS-grad,9,Never-married,Transport-moving, Own-child,Black,Male,0,0,40,North America, <=50K
22451,"[30, 35[",Private,*,Prof-school,15,Married-civ-spouse,Prof-specialty, Husband,White,Male,0,1977,55,North America, >50K
22452,"[50, 55[",Private,*,Some-college,10,Married-civ-spouse,Craft-repair, Husband,White,Male,0,0,60,North America, >50K
22453,"[20, 25[",Private,*,Some-college,10,Never-married,Adm-clerical, Not-in-family,White,Female,0,0,40,North America, <=50K
22454,"[65, 70[",Self-emp-not-inc,*,Bachelors,13,Married-civ-spouse,Transport-moving, Husband,White,Male,0,0,40,North America, <=50K
22455,"[40, 45[",Private,*,HS-grad,9,Married-civ-spouse,Sales, Husband,White,Male,7298,0,45,North America, >50K
22456,"[30, 35[",Private,*,HS-grad,9,Married-civ-spouse,Sales, Wife,White,Female,0,0,40,North America, >50K
22457,"[20, 25[",Private,*,Some-college,10,Never-married,Other-service, Own-child,White,Female,0,0,16,North America, <=50K
22458,"[35, 40[",Self-emp-not-inc,*,Some-college,10,Married-civ-spouse,Other-service, Wife,White,Female,0,0,15,North America, >50K
22459,"[30, 35[",Private,*,11th,7,Married-civ-spouse,Craft-repair, Husband,White,Male,0,0,40,North America, <=50K
22460,"[45, 50[",Private,*,HS-grad,9,Divorced,Sales, Not-in-family,White,Male,0,0,60,North America, <=50K
22461,"[20, 25[",Private,*,Some-college,10,Never-married,Prof-specialty, Own-child,White,Female,0,0,30,North America, <=50K
22462,"[65, 70[",Self-emp-inc,*,Assoc-voc,11,Widowed,Sales, Not-in-family,White,Female,25124,0,50,North America, >50K
22463,"[20, 25[",Private,*,HS-grad,9,Never-married,Craft-repair, Not-in-family,Black,Male,0,0,40,North America, <=50K
22464,"[20, 25[",Private,*,11th,7,Never-married,Farming-fishing, Unmarried,White,Male,2463,0,40,North America, <=50K
22465,"[20, 25[",Private,*,Bachelors,13,Never-married,Exec-managerial, Own-child,White,Female,0,0,45,North America, <=50K
22466,"[40, 45[",Private,*,HS-grad,9,Married-civ-spouse,Handlers-cleaners, Husband,White,Male,0,0,63,North America, <=50K
22467,"[45, 50[",Private,*,Bachelors,13,Married-spouse-absent,Exec-managerial, Not-in-family,White,Female,0,0,50,North America, >50K
22468,"[40, 45[",Self-emp-not-inc,*,HS-grad,9,Married-civ-spouse,Sales, Husband,White,Male,0,0,60,North America, <=50K
22470,"[30, 35[",Private,*,HS-grad,9,Married-civ-spouse,Sales, Husband,White,Male,0,0,50,North America, >50K
22471,"[50, 55[",Private,*,Assoc-voc,11,Married-civ-spouse,Exec-managerial, Husband,White,Male,0,0,45,North America, <=50K
22472,"[25, 30[",Private,*,Bachelors,13,Never-married,Prof-specialty, Own-child,Black,Female,0,0,55,North America, <=50K
22473,"[30, 35[",Private,*,Some-college,10,Married-civ-spouse,Other-service, Husband,Black,Male,0,0,50,North America, <=50K
22475,"[40, 45[",Self-emp-inc,*,Bachelors,13,Married-civ-spouse,Exec-managerial, Husband,White,Male,0,0,35,North America, >50K
22476,"[55, 60[",Local-gov,*,HS-grad,9,Divorced,Adm-clerical, Unmarried,White,Female,0,0,40,North America, <=50K
22478,"[40, 45[",Private,*,Some-college,10,Married-civ-spouse,Machine-op-inspct, Husband,White,Male,0,2179,40,North America, <=50K
22479,"[15, 20[",Private,*,11th,7,Never-married,Sales, Own-child,White,Female,0,0,13,North America, <=50K
22480,"[15, 20[",Private,*,9th,5,Never-married,Craft-repair, Own-child,White,Male,0,0,40,North America, <=50K
22482,"[40, 45[",Private,*,Assoc-acdm,12,Divorced,Prof-specialty, Unmarried,White,Female,0,0,32,North America, <=50K
22483,"[25, 30[",Private,*,Some-college,10,Never-married,Sales, Not-in-family,Black,Male,0,0,35,North America, <=50K
22484,"[35, 40[",Private,*,Some-college,10,Divorced,Transport-moving, Not-in-family,White,Male,0,0,40,North America, <=50K
22485,"[25, 30[",Private,*,10th,6,Married-civ-spouse,Transport-moving, Husband,White,Male,0,0,40,North America, <=50K
22488,"[35, 40[",Self-emp-not-inc,*,HS-grad,9,Married-civ-spouse,Craft-repair, Husband,White,Male,0,0,40,North America, <=50K
22489,"[35, 40[",Self-emp-not-inc,*,HS-grad,9,Married-civ-spouse,Sales, Husband,White,Male,0,0,45,North America, <=50K
22490,"[20, 25[",Private,*,HS-grad,9,Never-married,Sales, Own-child,White,Male,0,0,40,North America, <=50K
22491,"[30, 35[",Private,*,HS-grad,9,Married-civ-spouse,Craft-repair, Husband,White,Male,0,0,40,North America, >50K
22492,"[60, 65[",Self-emp-not-inc,*,Bachelors,13,Married-civ-spouse,Prof-specialty, Husband,White,Male,0,0,20,North America, <=50K
22493,"[55, 60[",Private,*,HS-grad,9,Widowed,Other-service, Not-in-family,White,Female,0,0,35,North America, <=50K
22494,"[45, 50[",Self-emp-not-inc,*,Some-college,10,Married-civ-spouse,Craft-repair, Husband,White,Male,0,0,40,North America, <=50K
22496,"[15, 20[",Private,*,11th,7,Never-married,Sales, Own-child,White,Female,0,0,9,North America, <=50K
22497,"[25, 30[",Private,*,10th,6,Married-civ-spouse,Handlers-cleaners, Husband,White,Male,0,0,30,North America, <=50K
22498,"[45, 50[",Federal-gov,*,Bachelors,13,Married-civ-spouse,Handlers-cleaners, Husband,White,Male,0,0,40,North America, <=50K
22499,"[40, 45[",Self-emp-inc,*,Bachelors,13,Married-civ-spouse,Prof-specialty, Husband,White,Male,0,0,60,North America, <=50K
22500,"[45, 50[",Private,*,HS-grad,9,Married-civ-spouse,Machine-op-inspct, Husband,White,Male,0,0,40,North America, <=50K
22501,"[20, 25[",Private,*,9th,5,Never-married,Machine-op-inspct, Own-child,White,Male,0,0,40,North America, <=50K
22502,"[15, 20[",?,*,10th,6,Never-married,?, Not-in-family,White,Female,0,0,38,North America, <=50K
22503,"[55, 60[",Local-gov,*,Bachelors,13,Married-civ-spouse,Exec-managerial, Wife,White,Female,0,0,22,North America, >50K
22504,"[40, 45[",Private,*,HS-grad,9,Divorced,Transport-moving, Unmarried,White,Male,7443,0,40,North America, <=50K
22505,"[45, 50[",Local-gov,*,Some-college,10,Divorced,Exec-managerial, Unmarried,White,Male,0,0,48,North America, >50K
22506,"[35, 40[",Private,*,Assoc-voc,11,Divorced,Sales, Not-in-family,White,Male,0,0,45,North America, >50K
22507,"[30, 35[",Self-emp-not-inc,*,HS-grad,9,Married-civ-spouse,Craft-repair, Husband,White,Male,0,0,45,North America, <=50K
22508,"[20, 25[",Private,*,Some-college,10,Never-married,Handlers-cleaners, Own-child,White,Male,0,0,40,North America, <=50K
22509,"[25, 30[",Private,*,Bachelors,13,Never-married,Tech-support, Not-in-family,White,Female,0,0,15,North America, <=50K
22510,"[20, 25[",?,*,HS-grad,9,Never-married,?, Other-relative,White,Male,0,0,40,North America, <=50K
22511,"[50, 55[",Private,*,HS-grad,9,Divorced,Other-service, Not-in-family,White,Female,0,0,40,North America, <=50K
22513,"[45, 50[",Private,*,Some-college,10,Married-civ-spouse,Craft-repair, Husband,White,Male,0,0,60,North America, >50K
22514,"[35, 40[",Local-gov,*,Masters,14,Divorced,Prof-specialty, Not-in-family,White,Female,0,0,40,North America, <=50K
22516,"[40, 45[",Private,*,HS-grad,9,Married-civ-spouse,Craft-repair, Husband,White,Male,0,0,40,North America, >50K
22517,"[20, 25[",Private,*,Some-college,10,Never-married,Prof-specialty, Not-in-family,White,Female,0,0,25,North America, <=50K
22518,"[50, 55[",Self-emp-inc,*,Assoc-acdm,12,Married-civ-spouse,Sales, Husband,White,Male,0,0,50,North America, >50K
22519,"[40, 45[",Private,*,HS-grad,9,Married-civ-spouse,Adm-clerical, Wife,White,Female,0,0,40,North America, >50K
22520,"[40, 45[",Private,*,HS-grad,9,Married-civ-spouse,Craft-repair, Husband,White,Male,0,0,41,North America, <=50K
22521,"[50, 55[",Private,*,HS-grad,9,Married-civ-spouse,Transport-moving, Husband,White,Male,0,0,50,North America, >50K
22522,"[40, 45[",Private,*,Some-college,10,Divorced,Exec-managerial, Unmarried,White,Female,0,0,45,North America, <=50K
22523,"[30, 35[",Private,*,HS-grad,9,Never-married,Craft-repair, Not-in-family,White,Male,0,0,40,North America, <=50K
22524,"[45, 50[",Private,*,Some-college,10,Married-civ-spouse,Adm-clerical, Husband,White,Male,0,0,40,North America, <=50K
22525,"[35, 40[",Private,*,HS-grad,9,Married-civ-spouse,Craft-repair, Husband,White,Male,0,0,40,North America, <=50K
22526,"[35, 40[",Private,*,Assoc-acdm,12,Married-civ-spouse,Prof-specialty, Husband,White,Male,0,0,40,North America, >50K
22527,"[35, 40[",Private,*,Prof-school,15,Divorced,Prof-specialty, Not-in-family,White,Male,14084,0,36,North America, >50K
22528,"[30, 35[",Private,*,HS-grad,9,Married-civ-spouse,Craft-repair, Husband,White,Male,0,0,40,North America, <=50K
22529,"[20, 25[",Private,*,Bachelors,13,Never-married,Exec-managerial, Own-child,White,Female,0,0,40,North America, <=50K
22530,"[20, 25[",Private,*,HS-grad,9,Never-married,Adm-clerical, Own-child,White,Male,0,0,40,North America, <=50K
22532,"[55, 60[",Self-emp-not-inc,*,HS-grad,9,Married-civ-spouse,Craft-repair, Husband,White,Male,0,0,55,North America, <=50K
22534,"[20, 25[",Private,*,Assoc-voc,11,Never-married,Other-service, Own-child,White,Female,0,0,36,North America, <=50K
22536,"[60, 65[",Local-gov,*,Masters,14,Married-civ-spouse,Exec-managerial, Husband,White,Male,0,0,50,North America, >50K
22537,"[45, 50[",Private,*,Doctorate,16,Married-civ-spouse,Prof-specialty, Husband,White,Male,0,0,50,North America, >50K
22538,"[30, 35[",Private,*,HS-grad,9,Married-civ-spouse,Machine-op-inspct, Husband,White,Male,0,0,45,North America, <=50K
22539,"[30, 35[",Private,*,HS-grad,9,Married-civ-spouse,Sales, Husband,White,Male,2829,0,40,North America, <=50K
22541,"[35, 40[",Private,*,9th,5,Married-civ-spouse,Craft-repair, Husband,White,Male,0,0,35,North America, <=50K
22542,"[40, 45[",Private,*,Prof-school,15,Married-civ-spouse,Prof-specialty, Husband,White,Male,0,0,60,North America, <=50K
22543,"[25, 30[",Local-gov,*,Masters,14,Married-civ-spouse,Prof-specialty, Wife,White,Female,7688,0,35,North America, >50K
22546,"[45, 50[",Private,*,Assoc-voc,11,Married-civ-spouse,Craft-repair, Husband,White,Male,0,0,40,North America, >50K
22547,"[45, 50[",Private,*,Bachelors,13,Married-civ-spouse,Exec-managerial, Husband,White,Male,0,0,38,North America, >50K
22548,"[40, 45[",Private,*,Assoc-acdm,12,Married-civ-spouse,Sales, Husband,White,Male,0,0,40,North America, <=50K
22549,"[20, 25[",Private,*,Some-college,10,Never-married,Other-service, Not-in-family,White,Male,0,0,35,North America, <=50K
22550,"[40, 45[",Private,*,HS-grad,9,Separated,Other-service, Unmarried,White,Female,0,0,39,North America, <=50K
22551,"[25, 30[",Private,*,HS-grad,9,Never-married,Exec-managerial, Own-child,White,Male,0,0,25,North America, <=50K
22552,"[20, 25[",Private,*,Some-college,10,Never-married,Exec-managerial, Not-in-family,White,Male,0,0,40,North America, <=50K
22553,"[25, 30[",Private,*,Assoc-voc,11,Married-civ-spouse,Prof-specialty, Husband,White,Male,0,0,43,North America, <=50K
22554,"[20, 25[",Private,*,Some-college,10,Never-married,Other-service, Not-in-family,White,Male,0,0,40,North America, <=50K
22555,"[40, 45[",Self-emp-inc,*,Prof-school,15,Married-civ-spouse,Prof-specialty, Husband,White,Male,0,0,45,North America, >50K
22556,"[60, 65[",?,*,Bachelors,13,Married-civ-spouse,?, Wife,Black,Female,0,0,8,North America, <=50K
22557,"[55, 60[",Self-emp-not-inc,*,Some-college,10,Married-civ-spouse,Transport-moving, Husband,White,Male,0,0,99,North America, <=50K
22558,"[40, 45[",Private,*,HS-grad,9,Married-civ-spouse,Craft-repair, Husband,White,Male,0,0,40,North America, <=50K
22559,"[60, 65[",Self-emp-not-inc,*,HS-grad,9,Married-civ-spouse,Farming-fishing, Husband,White,Male,0,0,35,North America, <=50K
22560,"[20, 25[",Private,*,Some-college,10,Never-married,Sales, Own-child,White,Male,0,0,24,North America, <=50K
22562,"[45, 50[",Private,*,HS-grad,9,Married-civ-spouse,Sales, Wife,White,Female,0,0,35,North America, <=50K
22563,"[20, 25[",Private,*,HS-grad,9,Never-married,Other-service, Own-child,White,Female,0,0,40,North America, <=50K
22566,"[45, 50[",Private,*,HS-grad,9,Married-civ-spouse,Machine-op-inspct, Husband,White,Male,0,0,40,North America, <=50K
22567,"[45, 50[",Private,*,HS-grad,9,Divorced,Priv-house-serv, Not-in-family,White,Female,0,0,4,North America, <=50K
22569,"[35, 40[",Private,*,Bachelors,13,Married-civ-spouse,Exec-managerial, Wife,White,Female,0,1977,30,North America, >50K
22570,"[40, 45[",Self-emp-inc,*,Masters,14,Married-civ-spouse,Exec-managerial, Husband,White,Male,0,0,50,North America, >50K
22571,"[50, 55[",Local-gov,*,1st-4th,2,Married-civ-spouse,Other-service, Husband,White,Male,0,0,32,North America, <=50K
22572,"[30, 35[",Private,*,Some-college,10,Never-married,Exec-managerial, Not-in-family,White,Male,0,0,45,North America, <=50K
22573,"[45, 50[",Federal-gov,*,Assoc-voc,11,Married-civ-spouse,Adm-clerical, Husband,White,Male,5178,0,40,North America, >50K
22574,"[55, 60[",Private,*,Assoc-acdm,12,Widowed,Exec-managerial, Not-in-family,White,Female,0,0,40,North America, >50K
22577,"[45, 50[",Private,*,HS-grad,9,Married-civ-spouse,Transport-moving, Husband,White,Male,0,0,50,North America, <=50K
22578,"[45, 50[",Self-emp-inc,*,Masters,14,Married-civ-spouse,Sales, Husband,White,Male,0,0,40,North America, >50K
22579,"[40, 45[",Private,*,Some-college,10,Divorced,Adm-clerical, Unmarried,White,Female,0,0,40,North America, <=50K
22580,"[55, 60[",Private,*,HS-grad,9,Married-civ-spouse,Transport-moving, Husband,White,Male,5178,0,72,North America, >50K
22581,"[45, 50[",Self-emp-not-inc,*,HS-grad,9,Married-civ-spouse,Transport-moving, Husband,White,Male,0,0,50,North America, <=50K
22582,"[15, 20[",Private,*,11th,7,Never-married,Sales, Own-child,White,Female,0,0,16,North America, <=50K
22584,"[20, 25[",Private,*,HS-grad,9,Never-married,Transport-moving, Not-in-family,White,Male,0,0,60,North America, <=50K
22585,"[50, 55[",Federal-gov,*,HS-grad,9,Divorced,Craft-repair, Not-in-family,Black,Male,0,0,40,North America, <=50K
22586,"[60, 65[",Self-emp-inc,*,HS-grad,9,Married-civ-spouse,Exec-managerial, Husband,White,Male,0,0,20,North America, >50K
22588,"[35, 40[",Private,*,HS-grad,9,Married-civ-spouse,Craft-repair, Husband,White,Male,0,0,50,North America, <=50K
22589,"[45, 50[",Local-gov,*,Some-college,10,Divorced,Adm-clerical, Unmarried,Black,Female,0,0,38,North America, <=50K
22590,"[35, 40[",Private,*,Bachelors,13,Married-civ-spouse,Craft-repair, Wife,White,Female,0,0,30,North America, >50K
22591,"[35, 40[",Private,*,Bachelors,13,Divorced,Exec-managerial, Not-in-family,White,Female,13550,0,50,North America, >50K
22593,"[40, 45[",Private,*,Bachelors,13,Married-civ-spouse,Tech-support, Husband,White,Male,0,0,38,North America, <=50K
22594,"[30, 35[",Private,*,Assoc-acdm,12,Married-civ-spouse,Prof-specialty, Husband,White,Male,0,2002,40,North America, <=50K
22596,"[50, 55[",Self-emp-not-inc,*,HS-grad,9,Married-civ-spouse,Craft-repair, Husband,White,Male,7298,0,48,North America, >50K
22597,"[20, 25[",Private,*,Some-college,10,Separated,Sales, Unmarried,White,Female,0,0,40,North America, <=50K
22598,"[40, 45[",Private,*,Some-college,10,Married-civ-spouse,Craft-repair, Husband,White,Male,0,0,60,North America, <=50K
22599,"[45, 50[",Federal-gov,*,HS-grad,9,Married-civ-spouse,Adm-clerical, Husband,White,Male,0,0,70,North America, <=50K
22600,"[50, 55[",Private,*,Bachelors,13,Married-civ-spouse,Exec-managerial, Husband,White,Male,0,0,55,North America, <=50K
22601,"[60, 65[",Self-emp-inc,*,HS-grad,9,Married-civ-spouse,Other-service, Husband,White,Male,0,0,40,North America, <=50K
22602,"[50, 55[",Private,*,Bachelors,13,Divorced,Tech-support, Unmarried,White,Female,0,0,40,North America, <=50K
22603,"[20, 25[",Local-gov,*,Some-college,10,Never-married,Other-service, Not-in-family,White,Male,0,0,40,North America, <=50K
22604,"[25, 30[",Local-gov,*,HS-grad,9,Never-married,Transport-moving, Own-child,White,Female,0,0,37,North America, <=50K
22605,"[40, 45[",State-gov,*,Some-college,10,Married-civ-spouse,Protective-serv, Husband,Black,Male,0,0,48,North America, <=50K
22607,"[15, 20[",Private,*,12th,8,Never-married,Sales, Other-relative,White,Male,1055,0,40,North America, <=50K
22609,"[45, 50[",Private,*,HS-grad,9,Widowed,Machine-op-inspct, Not-in-family,White,Female,0,0,48,North America, <=50K
22611,"[35, 40[",Private,*,Prof-school,15,Never-married,Prof-specialty, Not-in-family,White,Female,0,0,50,North America, >50K
22612,"[40, 45[",Self-emp-not-inc,*,Bachelors,13,Married-civ-spouse,Craft-repair, Husband,White,Male,0,0,50,North America, <=50K
22613,"[35, 40[",Private,*,Masters,14,Never-married,Exec-managerial, Not-in-family,White,Male,0,0,50,North America, >50K
22615,"[25, 30[",Private,*,Bachelors,13,Never-married,Sales, Not-in-family,White,Female,0,0,40,North America, <=50K
22616,"[20, 25[",State-gov,*,Some-college,10,Never-married,Prof-specialty, Own-child,White,Male,0,0,10,North America, <=50K
22617,"[20, 25[",Private,*,5th-6th,3,Never-married,Handlers-cleaners, Other-relative,White,Male,0,0,40,North America, <=50K
22619,"[20, 25[",Private,*,HS-grad,9,Never-married,Adm-clerical, Own-child,Black,Female,0,0,40,North America, <=50K
22620,"[45, 50[",Private,*,Bachelors,13,Married-civ-spouse,Exec-managerial, Husband,White,Male,0,0,45,North America, >50K
22621,"[40, 45[",Private,*,Some-college,10,Married-civ-spouse,Protective-serv, Husband,White,Male,0,0,40,North America, <=50K
22622,"[55, 60[",Private,*,Some-college,10,Divorced,Other-service, Not-in-family,White,Male,0,0,30,North America, <=50K
22623,"[60, 65[",Self-emp-not-inc,*,11th,7,Married-civ-spouse,Farming-fishing, Husband,White,Male,0,0,35,North America, <=50K
22624,"[25, 30[",Private,*,HS-grad,9,Divorced,Sales, Own-child,White,Male,0,0,40,North America, <=50K
22625,"[25, 30[",Private,*,Bachelors,13,Never-married,Exec-managerial, Not-in-family,Black,Female,0,0,38,North America, <=50K
22628,"[35, 40[",Private,*,Bachelors,13,Never-married,Exec-managerial, Not-in-family,White,Male,2202,0,45,North America, <=50K
22629,"[45, 50[",Private,*,HS-grad,9,Divorced,Tech-support, Not-in-family,White,Female,0,0,36,North America, <=50K
22631,"[60, 65[",Self-emp-not-inc,*,HS-grad,9,Married-civ-spouse,Farming-fishing, Husband,White,Male,0,0,40,North America, >50K
22632,"[35, 40[",Private,*,Some-college,10,Married-civ-spouse,Craft-repair, Husband,White,Male,0,0,40,North America, <=50K
22633,"[25, 30[",?,*,11th,7,Never-married,?, Unmarried,White,Female,0,0,40,North America, <=50K
22634,"[40, 45[",Private,*,Bachelors,13,Married-civ-spouse,Prof-specialty, Husband,White,Male,0,0,44,North America, >50K
22635,"[50, 55[",Private,*,Bachelors,13,Separated,Prof-specialty, Not-in-family,White,Male,0,0,40,North America, <=50K
22636,"[20, 25[",Private,*,HS-grad,9,Never-married,Other-service, Not-in-family,White,Male,0,0,40,North America, <=50K
22637,"[50, 55[",Self-emp-not-inc,*,Masters,14,Divorced,Exec-managerial, Not-in-family,White,Male,0,0,50,North America, >50K
22638,"[25, 30[",Private,*,Assoc-voc,11,Divorced,Adm-clerical, Not-in-family,White,Female,0,0,40,North America, <=50K
22640,"[35, 40[",Private,*,Masters,14,Married-civ-spouse,Prof-specialty, Husband,White,Male,0,0,50,North America, >50K
22641,"[20, 25[",Private,*,12th,8,Never-married,Adm-clerical, Own-child,White,Female,0,0,40,North America, <=50K
22642,"[15, 20[",Private,*,Some-college,10,Never-married,Exec-managerial, Not-in-family,White,Male,0,0,50,North America, <=50K
22643,"[55, 60[",Private,*,Some-college,10,Married-civ-spouse,Exec-managerial, Husband,White,Male,7688,0,45,North America, >50K
22645,"[25, 30[",Private,*,Some-college,10,Married-civ-spouse,Adm-clerical, Husband,White,Male,2829,0,40,North America, <=50K
22646,"[20, 25[",Self-emp-inc,*,Assoc-voc,11,Never-married,Craft-repair, Not-in-family,White,Male,0,0,50,North America, <=50K
22647,"[35, 40[",Self-emp-inc,*,Bachelors,13,Divorced,Sales, Not-in-family,White,Male,0,0,60,North America, <=50K
22648,"[45, 50[",Private,*,HS-grad,9,Divorced,Adm-clerical, Other-relative,White,Female,0,0,40,North America, <=50K
22649,"[40, 45[",Private,*,Some-college,10,Married-civ-spouse,Machine-op-inspct, Husband,White,Male,0,0,43,North America, <=50K
22650,"[50, 55[",Private,*,Bachelors,13,Divorced,Prof-specialty, Not-in-family,White,Female,0,0,16,North America, <=50K
22651,"[55, 60[",Private,*,9th,5,Married-civ-spouse,Other-service, Husband,White,Male,0,0,40,North America, <=50K
22653,"[35, 40[",Private,*,Some-college,10,Divorced,Other-service, Not-in-family,White,Male,0,0,40,North America, <=50K
22654,"[30, 35[",Private,*,HS-grad,9,Married-civ-spouse,Handlers-cleaners, Husband,White,Male,0,0,40,North America, <=50K
22655,"[35, 40[",Private,*,HS-grad,9,Married-civ-spouse,Adm-clerical, Wife,White,Female,0,0,40,North America, >50K
22656,"[40, 45[",State-gov,*,Bachelors,13,Never-married,Adm-clerical, Not-in-family,White,Female,0,0,38,North America, <=50K
22657,"[50, 55[",Private,*,HS-grad,9,Married-civ-spouse,Tech-support, Husband,White,Male,0,0,40,North America, <=50K
22659,"[20, 25[",Private,*,Some-college,10,Never-married,Sales, Not-in-family,White,Female,0,0,30,North America, <=50K
22660,"[15, 20[",Private,*,HS-grad,9,Never-married,Farming-fishing, Own-child,White,Female,0,0,40,North America, <=50K
22661,"[30, 35[",Federal-gov,*,Assoc-acdm,12,Married-civ-spouse,Tech-support, Husband,White,Male,0,0,45,North America, <=50K
22662,"[50, 55[",Private,*,HS-grad,9,Married-civ-spouse,Craft-repair, Husband,White,Male,0,0,40,North America, <=50K
22663,"[25, 30[",Private,*,Bachelors,13,Married-civ-spouse,Exec-managerial, Husband,White,Male,0,0,45,North America, <=50K
22664,"[15, 20[",Private,*,HS-grad,9,Never-married,Protective-serv, Not-in-family,White,Male,0,0,32,North America, <=50K
22665,"[40, 45[",Federal-gov,*,Some-college,10,Married-civ-spouse,Adm-clerical, Husband,Black,Male,0,0,40,North America, >50K
22666,"[20, 25[",Private,*,Some-college,10,Never-married,Adm-clerical, Own-child,White,Male,0,0,10,North America, <=50K
22668,"[40, 45[",Local-gov,*,Masters,14,Married-civ-spouse,Prof-specialty, Husband,White,Male,7298,0,35,North America, >50K
22670,"[15, 20[",Private,*,9th,5,Never-married,Sales, Own-child,White,Female,0,0,42,North America, <=50K
22671,"[30, 35[",Self-emp-inc,*,Bachelors,13,Married-civ-spouse,Sales, Husband,White,Male,7688,0,55,North America, >50K
22672,"[50, 55[",Private,*,HS-grad,9,Married-civ-spouse,Prof-specialty, Husband,White,Male,0,0,40,North America, <=50K
22673,"[15, 20[",Private,*,11th,7,Never-married,Sales, Own-child,White,Male,0,0,15,North America, <=50K
22674,"[15, 20[",Private,*,HS-grad,9,Never-married,Machine-op-inspct, Own-child,White,Male,0,0,43,North America, <=50K
22675,"[50, 55[",Private,*,Some-college,10,Divorced,Craft-repair, Not-in-family,White,Male,0,0,40,North America, >50K
22676,"[45, 50[",Private,*,HS-grad,9,Divorced,Other-service, Unmarried,Black,Female,0,0,32,North America, <=50K
22678,"[30, 35[",Private,*,Some-college,10,Never-married,Exec-managerial, Own-child,White,Male,0,0,40,North America, <=50K
22679,"[45, 50[",Self-emp-not-inc,*,HS-grad,9,Married-civ-spouse,Farming-fishing, Husband,White,Male,0,0,35,North America, <=50K
22680,"[35, 40[",Local-gov,*,Some-college,10,Married-civ-spouse,Other-service, Husband,White,Male,0,0,40,North America, <=50K
22681,"[45, 50[",Local-gov,*,Some-college,10,Never-married,Other-service, Own-child,White,Female,0,0,20,North America, <=50K
22682,"[40, 45[",Self-emp-not-inc,*,Masters,14,Divorced,Prof-specialty, Not-in-family,White,Female,0,0,20,North America, <=50K
22684,"[50, 55[",Private,*,Masters,14,Married-civ-spouse,Prof-specialty, Husband,White,Male,0,0,40,North America, >50K
22688,"[45, 50[",Private,*,Assoc-voc,11,Married-civ-spouse,Craft-repair, Husband,White,Male,5013,0,40,North America, <=50K
22689,"[25, 30[",Private,*,HS-grad,9,Married-civ-spouse,Transport-moving, Husband,White,Male,0,0,40,North America, <=50K
22690,"[20, 25[",Private,*,Some-college,10,Never-married,Other-service, Own-child,White,Female,0,0,15,North America, <=50K
22691,"[45, 50[",Private,*,HS-grad,9,Married-civ-spouse,Craft-repair, Husband,White,Male,7298,0,40,North America, >50K
22692,"[20, 25[",Private,*,Some-college,10,Never-married,Sales, Not-in-family,White,Male,0,0,65,North America, <=50K
22694,"[35, 40[",State-gov,*,Some-college,10,Married-civ-spouse,Protective-serv, Husband,White,Male,0,0,40,North America, <=50K
22696,"[30, 35[",Private,*,Bachelors,13,Married-civ-spouse,Prof-specialty, Husband,Asian-Pac-Islander,Male,15024,0,48,Asia, >50K
22697,"[50, 55[",Private,*,Bachelors,13,Married-civ-spouse,Exec-managerial, Husband,White,Male,0,0,44,North America, >50K
22698,"[20, 25[",Private,*,Bachelors,13,Never-married,Adm-clerical, Own-child,White,Female,0,0,10,North America, <=50K
22699,"[40, 45[",Private,*,HS-grad,9,Married-civ-spouse,Craft-repair, Husband,White,Male,0,0,40,North America, <=50K
22701,"[50, 55[",State-gov,*,Masters,14,Divorced,Prof-specialty, Not-in-family,White,Female,0,0,40,North America, <=50K
22702,"[35, 40[",Federal-gov,*,Bachelors,13,Married-civ-spouse,Exec-managerial, Husband,White,Male,0,0,45,North America, <=50K
22703,"[45, 50[",Local-gov,*,HS-grad,9,Married-civ-spouse,Exec-managerial, Husband,White,Male,0,0,40,North America, >50K
22705,"[35, 40[",Private,*,HS-grad,9,Divorced,Machine-op-inspct, Unmarried,White,Female,0,0,40,North America, <=50K
22706,"[20, 25[",Private,*,Bachelors,13,Never-married,Sales, Own-child,White,Male,0,0,40,North America, <=50K
22707,"[15, 20[",Local-gov,*,10th,6,Never-married,Protective-serv, Own-child,White,Female,0,1602,40,North America, <=50K
22708,"[50, 55[",Local-gov,*,Masters,14,Married-civ-spouse,Prof-specialty, Wife,White,Female,15024,0,40,North America, >50K
22709,"[20, 25[",Private,*,Some-college,10,Never-married,Sales, Own-child,White,Male,0,0,40,North America, <=50K
22710,"[25, 30[",Private,*,Bachelors,13,Never-married,Prof-specialty, Own-child,Asian-Pac-Islander,Male,0,0,64,Asia, >50K
22711,"[30, 35[",State-gov,*,Bachelors,13,Married-civ-spouse,Prof-specialty, Husband,White,Male,0,0,40,North America, <=50K
22712,"[25, 30[",Private,*,Some-college,10,Never-married,Adm-clerical, Not-in-family,White,Female,0,0,40,North America, <=50K
22713,"[60, 65[",Private,*,Bachelors,13,Married-civ-spouse,Sales, Husband,White,Male,0,0,40,North America, >50K
22714,"[20, 25[",Private,*,HS-grad,9,Married-civ-spouse,Handlers-cleaners, Husband,White,Male,0,0,60,North America, <=50K
