index,age,balance,education,job,marital,month,previous,y
31453,"[30,35[","[0,10000[",tertiary,admin.,single,mar,"[0,10[",yes
31454,*,*,*,*,*,*,*,no
31455,*,*,*,*,*,*,*,no
31456,*,*,*,*,*,*,*,no
31457,*,*,*,*,*,*,*,no
31458,*,*,*,*,*,*,*,no
31459,"[30,35[","[0,10000[",tertiary,technician,single,apr,"[0,10[",no
31460,"[25,30[","[0,10000[",secondary,admin.,single,apr,"[0,10[",yes
31461,*,*,*,*,*,*,*,no
31462,*,*,*,*,*,*,*,no
31463,"[45,50[","[0,10000[",tertiary,management,divorced,apr,"[0,10[",no
31464,"[30,35[","[0,10000[",tertiary,management,married,apr,"[0,10[",no
31465,"[35,40[","[0,10000[",secondary,technician,divorced,apr,"[0,10[",no
31466,"[55,60[","[0,10000[",secondary,retired,married,apr,"[0,10[",no
31467,"[40,45[","[0,10000[",tertiary,technician,single,apr,"[0,10[",no
31468,"[45,50[","[0,10000[",secondary,services,married,apr,"[0,10[",no
31469,"[30,35[","[0,10000[",secondary,admin.,single,apr,"[0,10[",no
31470,"[40,45[","[0,10000[",primary,blue-collar,married,apr,"[0,10[",no
31471,"[45,50[","[0,10000[",secondary,blue-collar,married,apr,"[0,10[",no
31472,*,*,*,*,*,*,*,yes
31473,"[25,30[","[0,10000[",tertiary,management,single,apr,"[0,10[",no
31474,"[35,40[","[0,10000[",secondary,management,married,apr,"[0,10[",no
31475,"[30,35[","[0,10000[",tertiary,services,single,apr,"[0,10[",no
31476,"[45,50[","[0,10000[",tertiary,management,divorced,apr,"[0,10[",yes
31477,"[25,30[","[0,10000[",tertiary,technician,single,apr,"[0,10[",yes
31478,"[40,45[","[0,10000[",secondary,services,married,apr,"[0,10[",no
31479,"[50,55[","[0,10000[",secondary,retired,married,apr,"[0,10[",no
31480,"[35,40[","[0,10000[",secondary,technician,married,apr,"[0,10[",no
31481,"[35,40[","[0,10000[",secondary,admin.,single,apr,"[0,10[",no
31482,*,*,*,*,*,*,*,yes
31483,*,*,*,*,*,*,*,no
31484,*,*,*,*,*,*,*,no
31485,"[30,35[","[0,10000[",secondary,blue-collar,married,apr,"[0,10[",no
31486,"[50,55[","[0,10000[",secondary,admin.,divorced,apr,"[0,10[",no
31487,"[45,50[","[0,10000[",secondary,services,divorced,apr,"[0,10[",no
31488,"[40,45[","[0,10000[",secondary,blue-collar,married,apr,"[0,10[",no
31489,"[55,60[","[0,10000[",tertiary,management,divorced,apr,"[0,10[",no
31490,*,*,*,*,*,*,*,no
31491,"[35,40[","[0,10000[",secondary,blue-collar,single,apr,"[0,10[",no
31492,*,*,*,*,*,*,*,yes
31493,"[50,55[","[0,10000[",secondary,services,married,apr,"[0,10[",no
31494,"[35,40[","[0,10000[",tertiary,management,single,apr,"[0,10[",no
31495,*,*,*,*,*,*,*,no
31496,*,*,*,*,*,*,*,no
31497,"[30,35[","[0,10000[",secondary,admin.,married,apr,"[0,10[",yes
31498,"[55,60[","[0,10000[",tertiary,management,married,apr,"[0,10[",no
31499,*,*,*,*,*,*,*,no
31500,"[45,50[","[0,10000[",tertiary,management,married,apr,"[0,10[",no
31501,*,*,*,*,*,*,*,no
31502,*,*,*,*,*,*,*,no
31503,"[45,50[","[0,10000[",secondary,admin.,married,apr,"[0,10[",no
31504,"[35,40[","[0,10000[",secondary,blue-collar,married,apr,"[0,10[",no
31505,"[30,35[","[0,10000[",secondary,blue-collar,married,apr,"[0,10[",no
31506,"[30,35[","[0,10000[",secondary,admin.,single,apr,"[0,10[",yes
31507,"[40,45[","[0,10000[",tertiary,management,married,apr,"[0,10[",no
31508,"[30,35[","[0,10000[",tertiary,management,single,apr,"[0,10[",yes
31509,*,*,*,*,*,*,*,no
31510,"[20,25[","[0,10000[",secondary,student,single,apr,"[0,10[",no
31511,*,*,*,*,*,*,*,no
31512,*,*,*,*,*,*,*,no
31513,"[35,40[","[0,10000[",secondary,technician,married,apr,"[0,10[",no
31514,*,*,*,*,*,*,*,no
31515,"[20,25[","[0,10000[",secondary,student,single,apr,"[0,10[",no
31516,"[35,40[","[0,10000[",secondary,technician,married,apr,"[0,10[",no
31517,"[35,40[","[0,10000[",secondary,technician,married,apr,"[0,10[",no
31518,"[45,50[","[0,10000[",secondary,services,married,apr,"[0,10[",no
31519,"[35,40[","[0,10000[",unknown,blue-collar,married,apr,"[0,10[",no
31520,*,*,*,*,*,*,*,no
31521,"[35,40[","[0,10000[",tertiary,self-employed,married,apr,"[0,10[",no
31522,"[35,40[","[0,10000[",tertiary,self-employed,married,apr,"[0,10[",no
31523,"[45,50[","[0,10000[",primary,housemaid,married,apr,"[0,10[",no
31524,"[50,55[","[0,10000[",secondary,admin.,married,apr,"[0,10[",no
31525,"[55,60[","[0,10000[",secondary,technician,married,apr,"[0,10[",no
31526,"[45,50[","[0,10000[",secondary,blue-collar,married,apr,"[0,10[",yes
31527,*,*,*,*,*,*,*,no
31528,"[45,50[","[0,10000[",secondary,admin.,divorced,apr,"[0,10[",yes
31529,"[35,40[","[0,10000[",tertiary,management,single,apr,"[0,10[",no
31530,"[35,40[","[0,10000[",tertiary,technician,divorced,apr,"[0,10[",no
31531,"[65,70[","[0,10000[",primary,retired,married,apr,"[0,10[",no
31532,"[30,35[","[0,10000[",tertiary,admin.,married,apr,"[0,10[",no
31533,"[30,35[","[0,10000[",tertiary,management,single,apr,"[0,10[",no
31534,*,*,*,*,*,*,*,no
31535,"[50,55[","[0,10000[",primary,blue-collar,married,apr,"[0,10[",no
31536,*,*,*,*,*,*,*,yes
31537,"[25,30[","[0,10000[",secondary,student,single,apr,"[0,10[",no
31538,"[35,40[","[0,10000[",secondary,admin.,single,apr,"[0,10[",no
31539,"[40,45[","[0,10000[",secondary,services,married,apr,"[0,10[",no
31540,*,*,*,*,*,*,*,no
31541,*,*,*,*,*,*,*,no
31542,"[20,25[","[0,10000[",primary,student,single,apr,"[0,10[",no
31543,"[35,40[","[0,10000[",secondary,blue-collar,married,apr,"[0,10[",no
31544,"[55,60[","[0,10000[",tertiary,management,married,apr,"[0,10[",no
31545,"[30,35[","[0,10000[",secondary,blue-collar,single,apr,"[0,10[",no
31546,"[25,30[","[0,10000[",tertiary,student,single,apr,"[0,10[",no
31547,"[35,40[","[0,10000[",primary,blue-collar,married,apr,"[0,10[",no
31548,"[35,40[","[0,10000[",tertiary,management,married,apr,"[0,10[",no
31549,*,*,*,*,*,*,*,no
31550,"[40,45[","[0,10000[",secondary,entrepreneur,married,apr,"[0,10[",no
31551,*,*,*,*,*,*,*,no
31552,*,*,*,*,*,*,*,no
31553,*,*,*,*,*,*,*,no
31554,*,*,*,*,*,*,*,no
31555,"[55,60[","[0,10000[",primary,admin.,married,apr,"[0,10[",no
31556,"[50,55[","[0,10000[",tertiary,management,married,apr,"[0,10[",yes
31557,*,*,*,*,*,*,*,no
31558,"[35,40[","[0,10000[",tertiary,technician,married,apr,"[0,10[",no
31559,"[40,45[","[0,10000[",secondary,blue-collar,married,apr,"[0,10[",no
31560,"[35,40[","[0,10000[",secondary,admin.,married,apr,"[0,10[",no
31561,"[30,35[","[0,10000[",secondary,services,single,apr,"[0,10[",no
31562,*,*,*,*,*,*,*,no
31563,"[35,40[","[0,10000[",secondary,technician,married,apr,"[0,10[",no
31564,"[30,35[","[0,10000[",tertiary,management,divorced,apr,"[0,10[",no
31565,"[40,45[","[0,10000[",tertiary,technician,married,apr,"[0,10[",no
31566,"[65,70[","[0,10000[",secondary,retired,married,apr,"[0,10[",no
31567,"[55,60[","[0,10000[",secondary,retired,married,apr,"[0,10[",no
31568,"[35,40[","[0,10000[",secondary,management,married,apr,"[0,10[",no
31569,"[70,75[","[0,10000[",secondary,retired,married,apr,"[0,10[",no
31570,"[45,50[","[0,10000[",secondary,admin.,divorced,apr,"[0,10[",no
31571,"[50,55[","[0,10000[",secondary,services,married,apr,"[0,10[",no
31572,"[25,30[","[0,10000[",secondary,blue-collar,single,apr,"[0,10[",yes
31573,"[50,55[","[0,10000[",secondary,management,married,apr,"[0,10[",no
31574,*,*,*,*,*,*,*,no
31575,"[35,40[","[0,10000[",secondary,blue-collar,married,apr,"[0,10[",yes
31576,"[40,45[","[0,10000[",tertiary,management,divorced,apr,"[0,10[",no
31577,"[40,45[","[0,10000[",secondary,unemployed,married,apr,"[0,10[",no
31578,"[30,35[","[0,10000[",secondary,blue-collar,married,apr,"[0,10[",no
31579,"[35,40[","[0,10000[",secondary,technician,married,apr,"[0,10[",no
31580,"[35,40[","[0,10000[",tertiary,technician,married,apr,"[0,10[",no
31581,"[25,30[","[0,10000[",tertiary,technician,single,apr,"[0,10[",no
31582,"[55,60[","[0,10000[",primary,blue-collar,married,apr,"[0,10[",no
31583,"[40,45[","[0,10000[",tertiary,entrepreneur,married,apr,"[0,10[",no
31584,"[30,35[","[0,10000[",tertiary,admin.,married,apr,"[0,10[",no
31585,"[40,45[","[0,10000[",secondary,services,single,apr,"[0,10[",no
31586,"[40,45[","[0,10000[",secondary,services,married,apr,"[0,10[",no
31587,"[35,40[","[0,10000[",secondary,technician,divorced,apr,"[0,10[",no
31588,*,*,*,*,*,*,*,yes
31589,*,*,*,*,*,*,*,no
31590,"[35,40[","[0,10000[",secondary,services,married,apr,"[0,10[",no
31591,"[40,45[","[0,10000[",secondary,blue-collar,married,apr,"[0,10[",no
31592,"[45,50[","[0,10000[",tertiary,technician,married,apr,"[0,10[",no
31593,"[40,45[","[0,10000[",secondary,blue-collar,married,apr,"[0,10[",no
31594,*,*,*,*,*,*,*,no
31595,*,*,*,*,*,*,*,no
31596,*,*,*,*,*,*,*,no
31597,*,*,*,*,*,*,*,no
31598,"[45,50[","[0,10000[",secondary,services,divorced,apr,"[0,10[",no
31599,"[40,45[","[0,10000[",tertiary,entrepreneur,married,apr,"[0,10[",no
31600,"[40,45[","[0,10000[",primary,blue-collar,married,apr,"[0,10[",no
31601,*,*,*,*,*,*,*,no
31602,*,*,*,*,*,*,*,no
31603,"[35,40[","[0,10000[",secondary,entrepreneur,married,apr,"[0,10[",no
31604,"[40,45[","[0,10000[",secondary,self-employed,married,apr,"[0,10[",yes
31605,"[45,50[","[0,10000[",tertiary,management,married,apr,"[0,10[",no
31606,"[35,40[","[0,10000[",secondary,admin.,married,apr,"[0,10[",no
31607,"[30,35[","[0,10000[",secondary,admin.,single,apr,"[0,10[",no
31608,"[50,55[","[0,10000[",tertiary,management,married,apr,"[0,10[",no
31609,*,*,*,*,*,*,*,no
31610,*,*,*,*,*,*,*,no
31611,*,*,*,*,*,*,*,no
31612,"[40,45[","[0,10000[",tertiary,management,divorced,apr,"[0,10[",no
31613,"[45,50[","[0,10000[",secondary,admin.,single,apr,"[0,10[",no
31614,*,*,*,*,*,*,*,no
31615,"[40,45[","[0,10000[",tertiary,management,married,apr,"[0,10[",no
31616,*,*,*,*,*,*,*,yes
31617,"[30,35[","[0,10000[",secondary,technician,single,apr,"[0,10[",no
31618,"[35,40[","[0,10000[",secondary,services,married,apr,"[0,10[",no
31619,"[35,40[","[0,10000[",secondary,blue-collar,divorced,apr,"[0,10[",no
31620,"[35,40[","[0,10000[",secondary,blue-collar,married,apr,"[0,10[",no
31621,"[60,65[","[0,10000[",secondary,retired,married,apr,"[0,10[",no
31622,"[20,25[","[0,10000[",secondary,student,single,apr,"[0,10[",no
31623,"[35,40[","[0,10000[",secondary,blue-collar,married,apr,"[0,10[",no
31624,"[35,40[","[0,10000[",secondary,admin.,married,apr,"[0,10[",no
31625,*,*,*,*,*,*,*,no
31626,*,*,*,*,*,*,*,yes
31627,"[35,40[","[0,10000[",tertiary,technician,married,apr,"[0,10[",no
31628,"[25,30[","[0,10000[",tertiary,student,single,apr,"[0,10[",no
31629,"[40,45[","[0,10000[",secondary,blue-collar,married,apr,"[0,10[",no
31630,"[40,45[","[0,10000[",tertiary,management,single,apr,"[0,10[",yes
31631,"[40,45[","[0,10000[",secondary,blue-collar,married,apr,"[0,10[",no
31632,"[35,40[","[0,10000[",secondary,blue-collar,married,apr,"[0,10[",no
31633,*,*,*,*,*,*,*,no
31634,"[30,35[","[0,10000[",tertiary,management,single,apr,"[0,10[",no
31635,"[30,35[","[0,10000[",secondary,admin.,single,apr,"[0,10[",no
31636,"[30,35[","[0,10000[",secondary,services,married,apr,"[0,10[",no
31637,"[25,30[","[0,10000[",secondary,unemployed,single,apr,"[0,10[",no
31638,"[45,50[","[0,10000[",secondary,admin.,single,apr,"[0,10[",no
31639,"[50,55[","[0,10000[",primary,blue-collar,married,apr,"[0,10[",yes
31640,*,*,*,*,*,*,*,no
31641,"[40,45[","[0,10000[",secondary,blue-collar,married,apr,"[0,10[",no
31642,"[35,40[","[0,10000[",tertiary,management,single,apr,"[0,10[",no
31643,"[55,60[","[0,10000[",secondary,blue-collar,married,apr,"[0,10[",no
31644,"[35,40[","[0,10000[",tertiary,management,single,apr,"[0,10[",no
31645,"[35,40[","[0,10000[",secondary,technician,married,apr,"[0,10[",no
31646,*,*,*,*,*,*,*,no
31647,*,*,*,*,*,*,*,no
31648,"[30,35[","[0,10000[",secondary,blue-collar,married,apr,"[0,10[",no
31649,"[30,35[","[0,10000[",secondary,admin.,married,apr,"[0,10[",no
31650,*,*,*,*,*,*,*,yes
31651,"[30,35[","[0,10000[",secondary,technician,single,apr,"[0,10[",no
31652,"[40,45[","[0,10000[",secondary,blue-collar,married,apr,"[0,10[",no
31653,"[35,40[","[0,10000[",secondary,technician,married,apr,"[0,10[",no
31654,"[30,35[","[0,10000[",secondary,services,married,apr,"[0,10[",no
31655,"[55,60[","[0,10000[",secondary,technician,married,apr,"[0,10[",no
31656,"[35,40[","[0,10000[",secondary,self-employed,married,apr,"[0,10[",yes
31657,"[40,45[","[0,10000[",secondary,admin.,single,apr,"[0,10[",no
31658,"[30,35[","[0,10000[",tertiary,technician,single,apr,"[0,10[",no
31659,"[40,45[","[0,10000[",primary,blue-collar,married,apr,"[0,10[",no
31660,"[35,40[","[0,10000[",secondary,admin.,married,apr,"[0,10[",yes
31661,"[40,45[","[0,10000[",secondary,blue-collar,single,apr,"[0,10[",yes
31662,"[35,40[","[0,10000[",tertiary,technician,single,apr,"[0,10[",yes
31663,*,*,*,*,*,*,*,no
31664,"[40,45[","[0,10000[",primary,blue-collar,married,apr,"[0,10[",no
31665,"[40,45[","[0,10000[",secondary,blue-collar,married,apr,"[0,10[",no
31666,"[40,45[","[0,10000[",secondary,blue-collar,married,apr,"[0,10[",no
31667,"[45,50[","[0,10000[",secondary,admin.,single,apr,"[0,10[",no
31668,*,*,*,*,*,*,*,no
31669,"[40,45[","[0,10000[",secondary,admin.,divorced,apr,"[0,10[",no
31670,"[35,40[","[0,10000[",secondary,technician,married,apr,"[0,10[",no
31671,"[60,65[","[0,10000[",secondary,retired,married,apr,"[0,10[",no
31672,*,*,*,*,*,*,*,yes
31673,"[35,40[","[0,10000[",tertiary,management,divorced,apr,"[0,10[",no
31674,"[65,70[","[0,10000[",primary,retired,married,apr,"[0,10[",no
31675,"[35,40[","[0,10000[",secondary,admin.,married,apr,"[0,10[",no
31676,"[35,40[","[0,10000[",tertiary,unemployed,married,apr,"[0,10[",no
31677,*,*,*,*,*,*,*,yes
31678,"[40,45[","[0,10000[",secondary,blue-collar,married,apr,"[0,10[",no
31679,"[30,35[","[0,10000[",tertiary,management,single,apr,"[0,10[",no
31680,*,*,*,*,*,*,*,no
31681,"[45,50[","[0,10000[",secondary,admin.,divorced,apr,"[0,10[",no
31682,"[40,45[","[0,10000[",secondary,technician,married,apr,"[0,10[",no
31683,"[30,35[","[0,10000[",secondary,services,married,apr,"[0,10[",no
31684,"[30,35[","[0,10000[",secondary,blue-collar,single,apr,"[0,10[",no
31685,"[40,45[","[0,10000[",secondary,blue-collar,married,apr,"[0,10[",no
31686,"[30,35[","[0,10000[",tertiary,management,married,apr,"[0,10[",no
31687,"[35,40[","[0,10000[",secondary,blue-collar,single,apr,"[0,10[",no
31688,"[35,40[","[0,10000[",secondary,admin.,married,apr,"[0,10[",no
31689,"[35,40[","[0,10000[",secondary,admin.,married,apr,"[0,10[",no
31690,"[30,35[","[0,10000[",secondary,management,married,apr,"[0,10[",no
31691,"[40,45[","[0,10000[",secondary,admin.,single,apr,"[0,10[",no
31692,*,*,*,*,*,*,*,no
31693,*,*,*,*,*,*,*,no
31694,"[30,35[","[0,10000[",secondary,blue-collar,single,apr,"[0,10[",no
31695,*,*,*,*,*,*,*,no
31696,"[35,40[","[0,10000[",tertiary,management,single,apr,"[0,10[",no
31697,"[40,45[","[0,10000[",secondary,admin.,married,apr,"[0,10[",no
31698,"[40,45[","[0,10000[",tertiary,entrepreneur,married,apr,"[0,10[",no
31699,"[35,40[","[0,10000[",secondary,technician,single,apr,"[0,10[",no
31700,"[45,50[","[0,10000[",secondary,technician,married,apr,"[0,10[",no
31701,"[35,40[","[0,10000[",secondary,services,married,apr,"[0,10[",no
31702,"[45,50[","[0,10000[",secondary,unemployed,married,apr,"[0,10[",yes
31703,"[30,35[","[0,10000[",secondary,blue-collar,married,apr,"[0,10[",no
31704,"[30,35[","[0,10000[",tertiary,management,married,apr,"[0,10[",no
31705,"[50,55[","[0,10000[",primary,blue-collar,married,apr,"[0,10[",no
31706,*,*,*,*,*,*,*,no
31707,"[55,60[","[0,10000[",tertiary,management,married,apr,"[0,10[",no
31708,*,*,*,*,*,*,*,no
31709,"[25,30[","[0,10000[",tertiary,self-employed,single,apr,"[0,10[",no
31710,"[35,40[","[0,10000[",tertiary,entrepreneur,married,apr,"[0,10[",no
31711,"[50,55[","[0,10000[",secondary,blue-collar,married,apr,"[0,10[",no
31712,*,*,*,*,*,*,*,yes
31713,*,*,*,*,*,*,*,no
31714,"[30,35[","[0,10000[",primary,blue-collar,married,apr,"[0,10[",no
31715,"[35,40[","[0,10000[",tertiary,technician,divorced,apr,"[0,10[",no
31716,"[35,40[","[0,10000[",secondary,services,single,apr,"[0,10[",no
31717,"[40,45[","[0,10000[",secondary,services,married,apr,"[0,10[",no
31718,"[25,30[","[0,10000[",tertiary,admin.,single,apr,"[0,10[",no
31719,*,*,*,*,*,*,*,no
31720,"[35,40[","[0,10000[",primary,blue-collar,single,apr,"[0,10[",no
31721,"[45,50[","[0,10000[",secondary,services,married,apr,"[0,10[",no
31722,*,*,*,*,*,*,*,no
31723,"[70,75[","[0,10000[",secondary,retired,married,apr,"[0,10[",no
31724,"[35,40[","[0,10000[",tertiary,management,married,apr,"[0,10[",no
31725,"[30,35[","[0,10000[",primary,blue-collar,married,apr,"[0,10[",no
31726,"[30,35[","[0,10000[",secondary,blue-collar,married,apr,"[0,10[",no
31727,*,*,*,*,*,*,*,no
31728,*,*,*,*,*,*,*,no
31729,"[30,35[","[0,10000[",secondary,services,married,apr,"[0,10[",no
31730,"[25,30[","[0,10000[",secondary,technician,single,apr,"[0,10[",no
31731,"[20,25[","[0,10000[",secondary,admin.,single,apr,"[0,10[",no
31732,*,*,*,*,*,*,*,no
31733,"[35,40[","[0,10000[",secondary,services,married,apr,"[0,10[",no
31734,"[35,40[","[0,10000[",tertiary,management,married,apr,"[0,10[",no
31735,"[35,40[","[0,10000[",secondary,admin.,divorced,apr,"[0,10[",no
31736,"[50,55[","[0,10000[",secondary,blue-collar,married,apr,"[0,10[",no
31737,"[20,25[","[0,10000[",unknown,student,single,apr,"[0,10[",no
31738,"[25,30[","[0,10000[",secondary,admin.,single,apr,"[0,10[",yes
31739,"[30,35[","[0,10000[",secondary,student,single,apr,"[0,10[",no
31740,*,*,*,*,*,*,*,no
31741,"[40,45[","[0,10000[",secondary,blue-collar,married,apr,"[0,10[",no
31742,*,*,*,*,*,*,*,no
31743,"[40,45[","[0,10000[",tertiary,management,married,apr,"[0,10[",no
31744,"[30,35[","[0,10000[",secondary,technician,single,apr,"[0,10[",no
31745,"[30,35[","[0,10000[",secondary,technician,single,apr,"[0,10[",no
31746,"[50,55[","[0,10000[",secondary,blue-collar,married,apr,"[0,10[",yes
31747,"[35,40[","[0,10000[",secondary,services,single,apr,"[0,10[",no
31748,"[40,45[","[0,10000[",secondary,blue-collar,married,apr,"[0,10[",no
31749,*,*,*,*,*,*,*,no
31750,*,*,*,*,*,*,*,no
31751,"[50,55[","[0,10000[",secondary,blue-collar,married,apr,"[0,10[",no
31752,"[50,55[","[0,10000[",secondary,management,married,apr,"[0,10[",no
31753,"[45,50[","[0,10000[",tertiary,management,divorced,apr,"[0,10[",no
31754,"[50,55[","[0,10000[",secondary,blue-collar,married,apr,"[0,10[",no
31755,"[30,35[","[0,10000[",tertiary,management,married,apr,"[0,10[",no
31756,"[45,50[","[0,10000[",primary,housemaid,married,apr,"[0,10[",no
31757,*,*,*,*,*,*,*,no
31758,"[55,60[","[0,10000[",secondary,technician,married,apr,"[0,10[",yes
31759,"[45,50[","[0,10000[",tertiary,management,married,apr,"[0,10[",no
31760,"[55,60[","[0,10000[",secondary,blue-collar,married,apr,"[0,10[",no
31761,"[35,40[","[0,10000[",secondary,blue-collar,married,apr,"[0,10[",no
31762,"[35,40[","[0,10000[",secondary,blue-collar,married,apr,"[0,10[",no
31763,"[40,45[","[0,10000[",secondary,technician,married,apr,"[0,10[",no
31764,"[35,40[","[0,10000[",secondary,blue-collar,single,apr,"[0,10[",yes
31765,"[35,40[","[0,10000[",secondary,technician,single,apr,"[0,10[",yes
31766,"[35,40[","[0,10000[",secondary,technician,married,apr,"[0,10[",no
31767,"[50,55[","[0,10000[",secondary,technician,married,apr,"[0,10[",no
31768,"[55,60[","[0,10000[",primary,blue-collar,married,apr,"[0,10[",no
31769,"[35,40[","[0,10000[",secondary,technician,single,apr,"[0,10[",no
31770,"[50,55[","[0,10000[",secondary,admin.,married,apr,"[0,10[",no
31771,*,*,*,*,*,*,*,yes
31772,"[35,40[","[0,10000[",secondary,admin.,married,apr,"[0,10[",no
31773,*,*,*,*,*,*,*,no
31774,"[25,30[","[0,10000[",secondary,technician,married,apr,"[0,10[",no
31775,"[45,50[","[0,10000[",tertiary,management,married,apr,"[0,10[",no
31776,"[25,30[","[0,10000[",tertiary,student,single,apr,"[0,10[",no
31777,"[35,40[","[0,10000[",secondary,admin.,single,apr,"[0,10[",no
31778,"[35,40[","[0,10000[",tertiary,technician,single,apr,"[0,10[",no
31779,"[35,40[","[0,10000[",secondary,blue-collar,married,apr,"[0,10[",no
31780,*,*,*,*,*,*,*,yes
31781,"[30,35[","[0,10000[",secondary,admin.,married,apr,"[0,10[",no
31782,*,*,*,*,*,*,*,no
31783,"[35,40[","[0,10000[",secondary,admin.,married,apr,"[0,10[",no
31784,"[45,50[","[0,10000[",secondary,management,married,apr,"[0,10[",yes
31785,*,*,*,*,*,*,*,no
31786,*,*,*,*,*,*,*,no
31787,*,*,*,*,*,*,*,no
31788,"[45,50[","[0,10000[",primary,blue-collar,married,apr,"[0,10[",no
31789,"[30,35[","[0,10000[",secondary,technician,married,apr,"[0,10[",yes
31790,*,*,*,*,*,*,*,yes
31791,"[35,40[","[0,10000[",tertiary,technician,married,apr,"[0,10[",no
31792,"[40,45[","[0,10000[",secondary,blue-collar,married,apr,"[0,10[",no
31793,"[40,45[","[0,10000[",tertiary,entrepreneur,married,apr,"[0,10[",no
31794,"[25,30[","[0,10000[",secondary,student,single,apr,"[0,10[",no
31795,"[65,70[","[0,10000[",primary,retired,married,apr,"[0,10[",no
31796,*,*,*,*,*,*,*,no
31797,"[35,40[","[0,10000[",tertiary,admin.,married,apr,"[0,10[",no
31798,*,*,*,*,*,*,*,no
31799,"[65,70[","[0,10000[",secondary,retired,married,apr,"[0,10[",yes
31800,"[30,35[","[0,10000[",secondary,technician,married,apr,"[0,10[",no
31801,"[35,40[","[0,10000[",secondary,blue-collar,married,apr,"[0,10[",no
31802,"[25,30[","[0,10000[",tertiary,technician,single,apr,"[0,10[",yes
31803,*,*,*,*,*,*,*,no
31804,"[30,35[","[0,10000[",tertiary,management,single,apr,"[0,10[",no
31805,"[45,50[","[0,10000[",primary,blue-collar,married,apr,"[0,10[",no
31806,"[55,60[","[0,10000[",tertiary,management,married,apr,"[0,10[",no
31807,"[30,35[","[0,10000[",tertiary,management,single,apr,"[0,10[",yes
31808,"[35,40[","[0,10000[",secondary,entrepreneur,married,apr,"[0,10[",no
31809,"[30,35[","[0,10000[",secondary,technician,married,apr,"[0,10[",no
31810,"[35,40[","[0,10000[",secondary,technician,single,apr,"[0,10[",no
31811,"[25,30[","[0,10000[",secondary,admin.,married,apr,"[0,10[",yes
31812,*,*,*,*,*,*,*,no
31813,*,*,*,*,*,*,*,no
31814,*,*,*,*,*,*,*,no
31815,"[30,35[","[0,10000[",secondary,technician,married,apr,"[0,10[",no
31816,*,*,*,*,*,*,*,no
31817,"[55,60[","[0,10000[",primary,blue-collar,married,apr,"[0,10[",no
31818,*,*,*,*,*,*,*,no
31819,"[30,35[","[0,10000[",tertiary,management,single,apr,"[0,10[",yes
31820,"[30,35[","[0,10000[",secondary,admin.,single,apr,"[0,10[",no
31821,*,*,*,*,*,*,*,no
31822,*,*,*,*,*,*,*,no
31823,"[30,35[","[0,10000[",tertiary,self-employed,single,apr,"[0,10[",no
31824,"[40,45[","[0,10000[",secondary,admin.,married,apr,"[0,10[",no
31825,"[45,50[","[0,10000[",secondary,admin.,single,apr,"[0,10[",no
31826,"[25,30[","[0,10000[",secondary,admin.,single,apr,"[0,10[",no
31827,"[35,40[","[0,10000[",tertiary,management,married,apr,"[0,10[",no
31828,*,*,*,*,*,*,*,no
31829,"[45,50[","[0,10000[",tertiary,management,married,apr,"[0,10[",no
31830,"[30,35[","[0,10000[",secondary,blue-collar,married,apr,"[0,10[",no
31831,"[20,25[","[0,10000[",primary,student,single,apr,"[0,10[",yes
31832,"[35,40[","[0,10000[",tertiary,management,married,apr,"[0,10[",no
31833,"[35,40[","[0,10000[",tertiary,management,married,apr,"[0,10[",no
31834,"[30,35[","[0,10000[",secondary,technician,single,apr,"[0,10[",yes
31835,"[40,45[","[0,10000[",secondary,blue-collar,married,apr,"[0,10[",no
31836,"[35,40[","[0,10000[",secondary,services,married,apr,"[0,10[",no
31837,"[25,30[","[0,10000[",secondary,student,single,apr,"[0,10[",yes
31838,"[40,45[","[0,10000[",secondary,technician,married,apr,"[0,10[",no
31839,"[30,35[","[0,10000[",secondary,services,single,apr,"[0,10[",yes
31840,"[35,40[","[0,10000[",secondary,blue-collar,married,apr,"[0,10[",yes
31841,*,*,*,*,*,*,*,no
31842,"[35,40[","[0,10000[",tertiary,management,single,apr,"[0,10[",no
31843,"[30,35[","[0,10000[",secondary,management,single,apr,"[0,10[",yes
31844,"[40,45[","[0,10000[",secondary,blue-collar,married,apr,"[0,10[",no
31845,"[20,25[","[0,10000[",secondary,student,single,apr,"[0,10[",no
31846,"[25,30[","[0,10000[",secondary,admin.,married,apr,"[0,10[",yes
31847,"[25,30[","[0,10000[",secondary,blue-collar,married,apr,"[0,10[",no
31848,"[35,40[","[0,10000[",secondary,technician,married,apr,"[0,10[",no
31849,"[25,30[","[0,10000[",tertiary,management,single,apr,"[0,10[",yes
31850,"[35,40[","[0,10000[",secondary,blue-collar,single,apr,"[0,10[",yes
31851,"[50,55[","[0,10000[",secondary,blue-collar,married,apr,"[0,10[",no
31852,*,*,*,*,*,*,*,yes
31853,"[30,35[","[0,10000[",tertiary,management,married,apr,"[0,10[",no
31854,"[35,40[","[0,10000[",secondary,services,single,apr,"[0,10[",no
31855,"[35,40[","[0,10000[",tertiary,unemployed,married,apr,"[0,10[",no
31856,"[35,40[","[0,10000[",tertiary,technician,married,apr,"[0,10[",yes
31857,"[25,30[","[0,10000[",secondary,technician,married,apr,"[0,10[",no
31858,"[25,30[","[0,10000[",tertiary,admin.,single,apr,"[0,10[",no
31859,*,*,*,*,*,*,*,no
31860,*,*,*,*,*,*,*,no
