index,age,workclass,education,marital_status,occupation,sex,income
28051,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
28052,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
28053,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Male,<=50K
28054,"[40, 80[",Non-Government,Secondary education,Spouse present,Other,Male,>50K
28055,"[40, 80[",Non-Government,Higher education,Spouse not present,Nontechnical,Male,>50K
28056,*,*,*,*,*,*,<=50K
28057,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
28058,"[40, 80[",Non-Government,Secondary education,Spouse present,Other,Male,<=50K
28059,"[0, 40[",Non-Government,Higher education,Spouse present,Technical,Male,<=50K
28060,"[40, 80[",Non-Government,Secondary education,Spouse present,Other,Male,<=50K
28061,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
28062,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
28063,"[40, 80[",Non-Government,Secondary education,Spouse present,Other,Male,<=50K
28064,"[0, 40[",Non-Government,Higher education,Spouse present,Other,Male,>50K
28065,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Female,<=50K
28066,"[40, 80[",Non-Government,Secondary education,Spouse not present,Technical,Male,<=50K
28067,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
28068,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Male,<=50K
28069,*,*,*,*,*,*,<=50K
28070,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,<=50K
28071,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
28072,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,<=50K
28073,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
28074,*,*,*,*,*,*,>50K
28075,"[40, 80[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
28076,*,*,*,*,*,*,<=50K
28077,*,*,*,*,*,*,<=50K
28078,"[40, 80[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
28079,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
28080,*,*,*,*,*,*,<=50K
28081,"[40, 80[",Non-Government,Secondary education,Spouse present,Other,Male,<=50K
28082,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,<=50K
28083,"[40, 80[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
28084,*,*,*,*,*,*,>50K
28085,"[40, 80[",Non-Government,Secondary education,Spouse not present,Nontechnical,Female,<=50K
28086,*,*,*,*,*,*,<=50K
28087,"[0, 40[",Non-Government,Secondary education,Spouse present,Nontechnical,Male,<=50K
28088,"[40, 80[",Non-Government,Secondary education,Spouse present,Technical,Male,>50K
28089,*,*,*,*,*,*,<=50K
28090,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Female,<=50K
28091,"[0, 40[",Non-Government,Secondary education,Spouse not present,Technical,Male,<=50K
28092,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
28093,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
28094,"[0, 40[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
28095,"[40, 80[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
28096,"[0, 40[",Non-Government,Higher education,Spouse present,Nontechnical,Male,<=50K
28097,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Female,<=50K
28098,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
28099,*,*,*,*,*,*,<=50K
28100,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
28101,"[0, 40[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
28102,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
28103,"[0, 40[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
28104,"[40, 80[",Non-Government,Secondary education,Spouse present,Other,Male,<=50K
28105,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,<=50K
28106,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Female,<=50K
28107,"[40, 80[",Non-Government,Secondary education,Spouse present,Nontechnical,Male,>50K
28108,"[40, 80[",Non-Government,Higher education,Spouse present,Other,Male,<=50K
28109,*,*,*,*,*,*,>50K
28110,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
28111,"[40, 80[",Non-Government,Secondary education,Spouse not present,Technical,Female,<=50K
28112,*,*,*,*,*,*,>50K
28113,"[0, 40[",Non-Government,Secondary education,Spouse present,Other,Male,>50K
28114,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
28115,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
28116,"[40, 80[",Non-Government,Higher education,Spouse present,Other,Male,>50K
28117,"[0, 40[",Non-Government,Higher education,Spouse present,Technical,Male,<=50K
28118,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Male,>50K
28119,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Male,>50K
28120,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
28121,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,<=50K
28122,"[40, 80[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
28123,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
28124,*,*,*,*,*,*,<=50K
28125,*,*,*,*,*,*,<=50K
28126,*,*,*,*,*,*,<=50K
28127,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Male,>50K
28128,"[40, 80[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
28129,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,<=50K
28130,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Female,>50K
28131,"[40, 80[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
28132,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,<=50K
28133,"[0, 40[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
28134,"[0, 40[",Non-Government,Higher education,Spouse present,Technical,Male,<=50K
28135,*,*,*,*,*,*,<=50K
28136,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Male,<=50K
28137,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,<=50K
28138,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Female,<=50K
28139,*,*,*,*,*,*,<=50K
28140,"[0, 40[",Non-Government,Higher education,Spouse present,Technical,Male,<=50K
28141,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Male,<=50K
28142,"[40, 80[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
28143,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
28144,"[40, 80[",Government,Higher education,Spouse present,Technical,Male,<=50K
28145,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Female,<=50K
28146,*,*,*,*,*,*,<=50K
28147,*,*,*,*,*,*,<=50K
28148,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Male,<=50K
28149,"[0, 40[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
28150,*,*,*,*,*,*,>50K
28151,"[40, 80[",Non-Government,Higher education,Spouse not present,Technical,Female,<=50K
28152,"[40, 80[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
28153,"[40, 80[",Non-Government,Higher education,Spouse not present,Technical,Female,>50K
28154,"[40, 80[",Non-Government,Secondary education,Spouse present,Other,Male,>50K
28155,*,*,*,*,*,*,<=50K
28156,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
28157,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
28158,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,<=50K
28159,"[40, 80[",Government,Higher education,Spouse not present,Technical,Female,<=50K
28160,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Male,<=50K
28161,"[0, 40[",Non-Government,Secondary education,Spouse present,Other,Male,<=50K
28162,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
28163,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
28164,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,<=50K
28165,"[0, 40[",Non-Government,Secondary education,Spouse not present,Technical,Female,>50K
28166,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Female,<=50K
28167,"[0, 40[",Non-Government,Higher education,Spouse present,Nontechnical,Male,<=50K
28168,*,*,*,*,*,*,<=50K
28169,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
28170,*,*,*,*,*,*,<=50K
28171,"[0, 40[",Non-Government,Higher education,Spouse present,Nontechnical,Male,<=50K
28172,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,<=50K
28173,"[40, 80[",Non-Government,Secondary education,Spouse present,Other,Male,<=50K
28174,"[0, 40[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
28175,*,*,*,*,*,*,<=50K
28176,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Female,<=50K
28177,*,*,*,*,*,*,<=50K
28178,"[40, 80[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
28179,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
28180,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Male,<=50K
28181,"[40, 80[",Government,Higher education,Spouse present,Technical,Male,<=50K
28182,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
28183,"[40, 80[",Non-Government,Higher education,Spouse not present,Nontechnical,Female,>50K
28184,*,*,*,*,*,*,<=50K
28185,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Male,<=50K
28186,"[40, 80[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
28187,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
28188,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Female,<=50K
28189,*,*,*,*,*,*,>50K
28190,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Male,<=50K
28191,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Female,<=50K
28192,"[40, 80[",Non-Government,Secondary education,Spouse not present,Technical,Female,<=50K
28193,"[40, 80[",Non-Government,Higher education,Spouse not present,Technical,Female,>50K
28194,"[40, 80[",Non-Government,Secondary education,Spouse present,Nontechnical,Male,>50K
28195,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
28196,*,*,*,*,*,*,<=50K
28197,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
28198,*,*,*,*,*,*,<=50K
28199,"[40, 80[",Non-Government,Secondary education,Spouse present,Nontechnical,Male,<=50K
28200,"[0, 40[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
28201,*,*,*,*,*,*,<=50K
28202,"[40, 80[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
28203,"[0, 40[",Non-Government,Secondary education,Spouse present,Other,Male,<=50K
28204,*,*,*,*,*,*,>50K
28205,"[0, 40[",Non-Government,Higher education,Spouse present,Nontechnical,Male,<=50K
28206,*,*,*,*,*,*,<=50K
28207,"[0, 40[",Non-Government,Higher education,Spouse present,Technical,Male,<=50K
28208,"[0, 40[",Non-Government,Secondary education,Spouse not present,Technical,Male,<=50K
28209,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Male,<=50K
28210,*,*,*,*,*,*,>50K
28211,"[0, 40[",Non-Government,Higher education,Spouse present,Other,Male,<=50K
28212,*,*,*,*,*,*,>50K
28213,"[40, 80[",Non-Government,Higher education,Spouse not present,Technical,Male,>50K
28214,"[0, 40[",Non-Government,Secondary education,Spouse not present,Technical,Male,<=50K
28215,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Female,<=50K
28216,"[40, 80[",Non-Government,Higher education,Spouse not present,Nontechnical,Male,<=50K
28217,*,*,*,*,*,*,<=50K
28218,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Male,<=50K
28219,"[40, 80[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
28220,*,*,*,*,*,*,>50K
28221,"[0, 40[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
28222,"[40, 80[",Non-Government,Secondary education,Spouse present,Technical,Male,>50K
28223,*,*,*,*,*,*,<=50K
28224,"[0, 40[",Non-Government,Secondary education,Spouse present,Other,Male,<=50K
28225,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
28226,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Male,<=50K
28227,"[0, 40[",Non-Government,Higher education,Spouse present,Nontechnical,Male,<=50K
28228,"[0, 40[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
28229,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
28230,*,*,*,*,*,*,<=50K
28231,*,*,*,*,*,*,<=50K
28232,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
28233,*,*,*,*,*,*,<=50K
28234,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Female,<=50K
28235,"[40, 80[",Non-Government,Secondary education,Spouse not present,Technical,Male,<=50K
28236,"[40, 80[",Non-Government,Higher education,Spouse not present,Technical,Female,<=50K
28237,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Male,<=50K
28238,*,*,*,*,*,*,>50K
28239,"[0, 40[",Non-Government,Higher education,Spouse present,Other,Male,>50K
28240,*,*,*,*,*,*,<=50K
28241,*,*,*,*,*,*,<=50K
28242,*,*,*,*,*,*,<=50K
28243,*,*,*,*,*,*,<=50K
28244,"[0, 40[",Non-Government,Secondary education,Spouse present,Other,Male,<=50K
28245,"[40, 80[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
28246,"[0, 40[",Non-Government,Higher education,Spouse present,Other,Male,<=50K
28247,"[40, 80[",Non-Government,Secondary education,Spouse present,Nontechnical,Male,<=50K
28248,"[40, 80[",Non-Government,Higher education,Spouse present,Other,Male,<=50K
28249,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,<=50K
28250,"[0, 40[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
28251,"[40, 80[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
28252,"[40, 80[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
28253,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,<=50K
28254,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
28255,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
28256,*,*,*,*,*,*,<=50K
28257,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Male,<=50K
28258,*,*,*,*,*,*,<=50K
28259,"[40, 80[",Non-Government,Secondary education,Spouse present,Nontechnical,Male,<=50K
28260,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
28261,"[0, 40[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
28262,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,<=50K
28263,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
28264,*,*,*,*,*,*,>50K
28265,*,*,*,*,*,*,<=50K
28266,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Female,<=50K
28267,"[0, 40[",Non-Government,Secondary education,Spouse present,Other,Male,<=50K
28268,*,*,*,*,*,*,<=50K
28269,"[0, 40[",Non-Government,Secondary education,Spouse present,Nontechnical,Male,>50K
28270,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
28271,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
28272,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,<=50K
28273,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
28274,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
28275,"[0, 40[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
28276,"[0, 40[",Non-Government,Higher education,Spouse present,Technical,Male,<=50K
28277,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
28278,"[40, 80[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
28279,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Male,<=50K
28280,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
28281,"[40, 80[",Non-Government,Higher education,Spouse present,Other,Male,<=50K
28282,*,*,*,*,*,*,<=50K
28283,"[40, 80[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
28284,"[0, 40[",Non-Government,Secondary education,Spouse present,Technical,Male,>50K
28285,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Male,<=50K
28286,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
28287,"[40, 80[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
28288,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
28289,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
28290,"[40, 80[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
28291,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
28292,*,*,*,*,*,*,<=50K
28293,"[40, 80[",Non-Government,Higher education,Spouse present,Other,Male,<=50K
28294,*,*,*,*,*,*,>50K
28295,"[40, 80[",Government,Higher education,Spouse present,Technical,Male,>50K
28296,*,*,*,*,*,*,<=50K
28297,"[40, 80[",Non-Government,Secondary education,Spouse present,Technical,Male,>50K
28298,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
28299,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
28300,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
28301,"[40, 80[",Non-Government,Secondary education,Spouse present,Technical,Male,>50K
28302,*,*,*,*,*,*,<=50K
28303,"[40, 80[",Non-Government,Secondary education,Spouse not present,Technical,Male,<=50K
28304,"[40, 80[",Non-Government,Higher education,Spouse present,Other,Male,<=50K
28305,"[40, 80[",Non-Government,Secondary education,Spouse not present,Technical,Male,<=50K
28306,*,*,*,*,*,*,<=50K
28307,"[40, 80[",Government,Higher education,Spouse present,Technical,Male,>50K
28308,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Female,<=50K
28309,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Female,<=50K
28310,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Female,<=50K
28311,"[0, 40[",Non-Government,Secondary education,Spouse present,Nontechnical,Male,<=50K
28312,"[40, 80[",Non-Government,Secondary education,Spouse not present,Technical,Female,<=50K
28313,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Male,<=50K
28314,"[40, 80[",Non-Government,Higher education,Spouse present,Other,Male,>50K
28315,*,*,*,*,*,*,<=50K
28316,"[40, 80[",Non-Government,Secondary education,Spouse not present,Technical,Male,<=50K
28317,"[0, 40[",Non-Government,Secondary education,Spouse not present,Technical,Male,<=50K
28318,*,*,*,*,*,*,<=50K
28319,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
28320,"[0, 40[",Non-Government,Secondary education,Spouse not present,Technical,Female,<=50K
28321,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Female,<=50K
28322,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Male,<=50K
28323,"[0, 40[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
28324,"[40, 80[",Government,Higher education,Spouse present,Technical,Male,>50K
28325,*,*,*,*,*,*,<=50K
28326,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
28327,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Male,<=50K
28328,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,<=50K
28329,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
28330,"[0, 40[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
28331,*,*,*,*,*,*,<=50K
28332,*,*,*,*,*,*,>50K
28333,"[0, 40[",Non-Government,Secondary education,Spouse not present,Technical,Female,<=50K
28334,*,*,*,*,*,*,>50K
28335,"[40, 80[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
28336,"[40, 80[",Non-Government,Higher education,Spouse not present,Nontechnical,Female,<=50K
28337,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Female,<=50K
28338,"[40, 80[",Non-Government,Higher education,Spouse present,Other,Male,<=50K
28339,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
28340,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,<=50K
28341,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
28342,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,<=50K
28343,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Male,<=50K
28344,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
28345,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
28346,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
28347,"[0, 40[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
28348,"[40, 80[",Non-Government,Secondary education,Spouse not present,Technical,Female,<=50K
28349,"[40, 80[",Government,Higher education,Spouse present,Technical,Male,>50K
28350,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Male,<=50K
28351,"[0, 40[",Non-Government,Higher education,Spouse present,Technical,Male,<=50K
28352,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
28353,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
28354,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
28355,"[0, 40[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
28356,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Male,<=50K
28357,"[0, 40[",Non-Government,Secondary education,Spouse not present,Technical,Male,<=50K
28358,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Female,<=50K
28359,*,*,*,*,*,*,<=50K
28360,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Female,>50K
28361,*,*,*,*,*,*,<=50K
28362,"[0, 40[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
28363,"[0, 40[",Non-Government,Higher education,Spouse present,Nontechnical,Male,<=50K
28364,*,*,*,*,*,*,<=50K
28365,"[40, 80[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
28366,*,*,*,*,*,*,<=50K
28367,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Male,<=50K
28368,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
28369,"[40, 80[",Non-Government,Secondary education,Spouse not present,Other,Female,>50K
28370,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
28371,"[40, 80[",Non-Government,Secondary education,Spouse not present,Technical,Female,<=50K
28372,"[40, 80[",Non-Government,Secondary education,Spouse present,Nontechnical,Male,<=50K
28373,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
28374,"[40, 80[",Non-Government,Secondary education,Spouse present,Other,Male,<=50K
28375,*,*,*,*,*,*,>50K
28376,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
28377,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Female,<=50K
28378,"[0, 40[",Non-Government,Higher education,Spouse present,Other,Male,>50K
28379,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
28380,"[0, 40[",Non-Government,Higher education,Spouse present,Technical,Male,<=50K
28381,"[40, 80[",Non-Government,Higher education,Spouse not present,Technical,Female,>50K
28382,*,*,*,*,*,*,>50K
28383,*,*,*,*,*,*,<=50K
28384,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
28385,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
28386,"[0, 40[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
28387,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Male,<=50K
28388,*,*,*,*,*,*,<=50K
28389,"[0, 40[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
28390,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Male,>50K
28391,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
28392,"[40, 80[",Non-Government,Higher education,Spouse not present,Nontechnical,Female,>50K
28393,"[0, 40[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
28394,"[40, 80[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
28395,"[0, 40[",Non-Government,Higher education,Spouse present,Other,Male,<=50K
28396,*,*,*,*,*,*,<=50K
28397,"[40, 80[",Non-Government,Secondary education,Spouse not present,Technical,Male,<=50K
28398,"[40, 80[",Non-Government,Higher education,Spouse not present,Nontechnical,Female,<=50K
28399,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Female,<=50K
28400,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
28401,"[0, 40[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
28402,*,*,*,*,*,*,<=50K
28403,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
28404,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
28405,"[0, 40[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
28406,"[40, 80[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
28407,"[40, 80[",Non-Government,Secondary education,Spouse present,Other,Male,>50K
28408,"[40, 80[",Non-Government,Secondary education,Spouse present,Nontechnical,Male,<=50K
28409,"[40, 80[",Non-Government,Higher education,Spouse not present,Nontechnical,Female,<=50K
28410,"[0, 40[",Non-Government,Secondary education,Spouse present,Other,Male,<=50K
28411,"[0, 40[",Non-Government,Secondary education,Spouse present,Other,Male,<=50K
28412,"[40, 80[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
28413,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
28414,"[0, 40[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
28415,"[0, 40[",Non-Government,Secondary education,Spouse not present,Technical,Male,<=50K
28416,"[40, 80[",Government,Higher education,Spouse present,Technical,Male,>50K
28417,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
28418,"[40, 80[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
28419,"[40, 80[",Non-Government,Higher education,Spouse present,Other,Male,>50K
28420,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Male,<=50K
28421,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Male,<=50K
28422,"[40, 80[",Non-Government,Higher education,Spouse not present,Technical,Male,<=50K
28423,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
28424,"[40, 80[",Government,Higher education,Spouse present,Technical,Male,>50K
28425,"[0, 40[",Non-Government,Secondary education,Spouse present,Other,Male,<=50K
28426,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Male,<=50K
28427,*,*,*,*,*,*,<=50K
28428,*,*,*,*,*,*,>50K
