level_0,index,age,workclass,education,marital_status,occupation,sex,income
29538,29538,"[20, 25[",Private,Assoc-acdm,Never-married,Adm-clerical,Male,<=50K
29539,29539,"[35, 40[",Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,>50K
29541,29541,"[40, 45[",Private,HS-grad,Divorced,Farming-fishing,Male,<=50K
29542,29542,"[40, 45[",Private,10th,Married-civ-spouse,Craft-repair,Male,<=50K
29545,29545,"[40, 45[",Private,Some-college,Divorced,Adm-clerical,Female,<=50K
29546,29546,"[40, 45[",State-gov,Bachelors,Never-married,Prof-specialty,Female,<=50K
29547,29547,"[25, 30[",Private,11th,Divorced,Craft-repair,Male,<=50K
29548,29548,"[50, 55[",Local-gov,Masters,Married-civ-spouse,Exec-managerial,Male,>50K
29549,29549,"[30, 35[",Private,Some-college,Married-civ-spouse,Transport-moving,Male,<=50K
29551,29551,"[25, 30[",Private,Some-college,Divorced,Prof-specialty,Female,<=50K
29552,29552,"[50, 55[",Private,Some-college,Divorced,Exec-managerial,Male,<=50K
29553,29553,"[20, 25[",Private,Some-college,Never-married,Tech-support,Female,<=50K
29554,29554,"[20, 25[",Private,Some-college,Never-married,Adm-clerical,Female,<=50K
29556,29556,"[20, 25[",Private,Bachelors,Never-married,Tech-support,Female,<=50K
29557,29557,"[55, 60[",Private,Some-college,Married-civ-spouse,Sales,Male,>50K
29558,29558,"[35, 40[",Private,Assoc-voc,Married-civ-spouse,Craft-repair,Male,>50K
29559,29559,"[20, 25[",Private,Bachelors,Never-married,Exec-managerial,Male,<=50K
29560,29560,"[35, 40[",Private,Bachelors,Never-married,Prof-specialty,Female,<=50K
29561,29561,"[25, 30[",Local-gov,Assoc-acdm,Never-married,Adm-clerical,Female,<=50K
29562,29562,"[40, 45[",Private,HS-grad,Married-civ-spouse,Craft-repair,Female,<=50K
29563,29563,"[35, 40[",State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Male,>50K
29564,29564,"[30, 35[",Private,HS-grad,Married-civ-spouse,Other-service,Male,<=50K
29566,29566,"[20, 25[",Private,HS-grad,Never-married,Sales,Male,<=50K
29567,29567,"[45, 50[",Local-gov,Assoc-acdm,Married-civ-spouse,Protective-serv,Male,>50K
29568,29568,"[25, 30[",Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Female,<=50K
29569,29569,"[35, 40[",Federal-gov,Prof-school,Married-civ-spouse,Prof-specialty,Male,>50K
29570,29570,"[50, 55[",Private,Some-college,Separated,Exec-managerial,Female,<=50K
29571,29571,"[30, 35[",Private,HS-grad,Married-civ-spouse,Tech-support,Female,>50K
29572,29572,"[35, 40[",Private,Bachelors,Married-civ-spouse,Prof-specialty,Male,<=50K
29573,29573,"[40, 45[",Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,<=50K
29574,29574,"[45, 50[",Private,Bachelors,Divorced,Prof-specialty,Male,>50K
29575,29575,"[30, 35[",Private,Bachelors,Never-married,Sales,Male,<=50K
29576,29576,"[20, 25[",Private,Some-college,Married-civ-spouse,Sales,Male,<=50K
29577,29577,"[25, 30[",Private,HS-grad,Never-married,Adm-clerical,Female,<=50K
29578,29578,"[60, 65[",Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Male,<=50K
29580,29580,"[45, 50[",Private,Some-college,Never-married,Other-service,Male,<=50K
29581,29581,"[20, 25[",Private,Some-college,Never-married,Craft-repair,Male,<=50K
29583,29583,"[35, 40[",Private,Bachelors,Divorced,Tech-support,Male,<=50K
29584,29584,"[60, 65[",Private,HS-grad,Married-civ-spouse,Sales,Male,<=50K
29585,29585,"[35, 40[",Private,HS-grad,Never-married,Tech-support,Male,<=50K
29586,29586,"[25, 30[",Private,Bachelors,Never-married,Tech-support,Male,<=50K
29587,29587,"[40, 45[",Private,HS-grad,Divorced,Craft-repair,Male,<=50K
29588,29588,"[30, 35[",State-gov,Masters,Married-civ-spouse,Prof-specialty,Male,<=50K
29589,29589,"[20, 25[",Private,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
29590,29590,"[30, 35[",Private,Bachelors,Married-civ-spouse,Craft-repair,Male,>50K
29591,29591,"[40, 45[",Local-gov,Some-college,Married-civ-spouse,Exec-managerial,Male,>50K
29595,29595,"[25, 30[",Private,Bachelors,Never-married,Exec-managerial,Female,<=50K
29596,29596,"[35, 40[",Private,Bachelors,Married-civ-spouse,Prof-specialty,Female,>50K
29597,29597,"[15, 20[",Private,HS-grad,Never-married,Sales,Male,<=50K
29598,29598,"[25, 30[",Self-emp-not-inc,Bachelors,Never-married,Prof-specialty,Female,<=50K
29600,29600,"[35, 40[",Private,Bachelors,Married-civ-spouse,Prof-specialty,Male,>50K
29601,29601,"[25, 30[",Private,Bachelors,Never-married,Handlers-cleaners,Male,<=50K
29602,29602,"[55, 60[",Private,Some-college,Married-civ-spouse,Sales,Male,>50K
29604,29604,"[50, 55[",Private,5th-6th,Married-civ-spouse,Handlers-cleaners,Male,<=50K
29605,29605,"[40, 45[",Local-gov,Masters,Married-civ-spouse,Prof-specialty,Male,>50K
29606,29606,"[45, 50[",Private,HS-grad,Divorced,Adm-clerical,Female,<=50K
29608,29608,"[20, 25[",Private,HS-grad,Never-married,Handlers-cleaners,Male,<=50K
29609,29609,"[35, 40[",Private,Bachelors,Widowed,Prof-specialty,Female,>50K
29610,29610,"[55, 60[",Private,1st-4th,Married-civ-spouse,Handlers-cleaners,Male,<=50K
29614,29614,"[45, 50[",Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Male,>50K
29615,29615,"[30, 35[",Private,HS-grad,Never-married,Handlers-cleaners,Male,<=50K
29616,29616,"[25, 30[",Private,11th,Never-married,Machine-op-inspct,Female,<=50K
29617,29617,"[50, 55[",Private,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
29618,29618,"[35, 40[",Private,Some-college,Widowed,Other-service,Female,<=50K
29619,29619,"[20, 25[",Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Male,<=50K
29620,29620,"[45, 50[",Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Female,<=50K
29623,29623,"[35, 40[",Private,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
29624,29624,"[25, 30[",Private,Some-college,Married-civ-spouse,Craft-repair,Male,>50K
29625,29625,"[60, 65[",Private,HS-grad,Never-married,Exec-managerial,Male,<=50K
29626,29626,"[25, 30[",Private,HS-grad,Never-married,Adm-clerical,Female,<=50K
29627,29627,"[35, 40[",Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Male,<=50K
29628,29628,"[55, 60[",Private,Some-college,Never-married,Adm-clerical,Female,<=50K
29629,29629,"[20, 25[",Private,Some-college,Never-married,Exec-managerial,Male,<=50K
29630,29630,"[30, 35[",Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
29631,29631,"[30, 35[",Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,>50K
29634,29634,"[25, 30[",Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Female,>50K
29635,29635,"[40, 45[",Federal-gov,Assoc-acdm,Divorced,Adm-clerical,Female,<=50K
29636,29636,"[50, 55[",Private,HS-grad,Married-spouse-absent,Craft-repair,Male,<=50K
29637,29637,"[30, 35[",Private,HS-grad,Married-civ-spouse,Other-service,Male,<=50K
29638,29638,"[35, 40[",Private,Bachelors,Married-civ-spouse,Prof-specialty,Male,>50K
29639,29639,"[25, 30[",Private,Prof-school,Married-civ-spouse,Prof-specialty,Male,>50K
29640,29640,"[20, 25[",Private,Bachelors,Never-married,Prof-specialty,Male,<=50K
29641,29641,"[25, 30[",Private,Assoc-voc,Divorced,Adm-clerical,Female,<=50K
29642,29642,"[40, 45[",Private,Some-college,Married-civ-spouse,Craft-repair,Male,<=50K
29643,29643,"[20, 25[",Private,HS-grad,Never-married,Machine-op-inspct,Male,<=50K
29644,29644,"[50, 55[",Private,HS-grad,Married-civ-spouse,Exec-managerial,Male,>50K
29645,29645,"[45, 50[",Private,Some-college,Separated,Adm-clerical,Female,>50K
29646,29646,"[30, 35[",Private,HS-grad,Never-married,Other-service,Male,<=50K
29647,29647,"[35, 40[",Private,Some-college,Divorced,Adm-clerical,Female,<=50K
29648,29648,"[35, 40[",Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Male,<=50K
29650,29650,"[70, 75[",Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Male,>50K
29651,29651,"[40, 45[",Private,Prof-school,Married-civ-spouse,Adm-clerical,Male,<=50K
29652,29652,"[35, 40[",Private,HS-grad,Never-married,Exec-managerial,Female,<=50K
29653,29653,"[40, 45[",Private,Masters,Married-civ-spouse,Prof-specialty,Male,>50K
29654,29654,"[20, 25[",Private,Some-college,Never-married,Transport-moving,Female,<=50K
29656,29656,"[25, 30[",Private,HS-grad,Married-civ-spouse,Tech-support,Female,<=50K
29657,29657,"[30, 35[",Private,Masters,Married-civ-spouse,Prof-specialty,Male,>50K
29658,29658,"[55, 60[",Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Male,<=50K
29659,29659,"[30, 35[",Private,Bachelors,Never-married,Other-service,Female,<=50K
29660,29660,"[20, 25[",Private,HS-grad,Never-married,Other-service,Male,<=50K
29661,29661,"[25, 30[",Private,Some-college,Never-married,Craft-repair,Male,<=50K
29662,29662,"[55, 60[",Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Male,>50K
29663,29663,"[55, 60[",Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Male,>50K
29664,29664,"[25, 30[",Private,Some-college,Never-married,Transport-moving,Male,<=50K
29665,29665,"[35, 40[",Private,Masters,Married-civ-spouse,Prof-specialty,Male,>50K
29666,29666,"[50, 55[",Private,Masters,Married-civ-spouse,Prof-specialty,Male,>50K
29668,29668,"[35, 40[",Private,11th,Married-civ-spouse,Craft-repair,Male,<=50K
29669,29669,"[20, 25[",Private,Assoc-voc,Never-married,Adm-clerical,Female,<=50K
29670,29670,"[15, 20[",Private,11th,Never-married,Handlers-cleaners,Male,<=50K
29671,29671,"[40, 45[",Private,11th,Never-married,Machine-op-inspct,Female,<=50K
29672,29672,"[20, 25[",Private,Some-college,Never-married,Handlers-cleaners,Male,<=50K
29675,29675,"[50, 55[",Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,<=50K
29676,29676,"[50, 55[",Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
29677,29677,"[40, 45[",Private,Some-college,Divorced,Adm-clerical,Female,<=50K
29678,29678,"[60, 65[",Private,Some-college,Married-civ-spouse,Protective-serv,Male,>50K
29679,29679,"[25, 30[",Private,Bachelors,Married-civ-spouse,Sales,Male,>50K
29680,29680,"[35, 40[",Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,>50K
29681,29681,"[55, 60[",Private,Masters,Married-civ-spouse,Prof-specialty,Male,>50K
29682,29682,"[35, 40[",Private,Masters,Married-civ-spouse,Prof-specialty,Female,>50K
29683,29683,"[55, 60[",Local-gov,Masters,Married-civ-spouse,Prof-specialty,Female,>50K
29684,29684,"[30, 35[",Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,>50K
29685,29685,"[30, 35[",Private,HS-grad,Married-civ-spouse,Adm-clerical,Female,>50K
29686,29686,"[40, 45[",Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Male,<=50K
29687,29687,"[30, 35[",Private,Masters,Married-civ-spouse,Exec-managerial,Male,>50K
29688,29688,"[40, 45[",Private,Some-college,Divorced,Tech-support,Male,>50K
29689,29689,"[20, 25[",Private,HS-grad,Never-married,Transport-moving,Female,<=50K
29690,29690,"[15, 20[",Private,11th,Never-married,Sales,Male,<=50K
29691,29691,"[15, 20[",Private,HS-grad,Never-married,Handlers-cleaners,Female,<=50K
29692,29692,"[45, 50[",Private,HS-grad,Married-civ-spouse,Craft-repair,Male,>50K
29693,29693,"[40, 45[",Private,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
29694,29694,"[25, 30[",Local-gov,HS-grad,Married-civ-spouse,Handlers-cleaners,Male,<=50K
29695,29695,"[30, 35[",Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Male,<=50K
29699,29699,"[35, 40[",Private,Masters,Married-civ-spouse,Prof-specialty,Male,>50K
29700,29700,"[20, 25[",Private,Some-college,Married-civ-spouse,Transport-moving,Male,>50K
29702,29702,"[25, 30[",Private,HS-grad,Married-civ-spouse,Sales,Male,<=50K
29703,29703,"[25, 30[",Private,12th,Never-married,Other-service,Male,<=50K
29704,29704,"[40, 45[",Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,>50K
29705,29705,"[30, 35[",Private,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
29706,29706,"[60, 65[",Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair,Male,>50K
29708,29708,"[45, 50[",Private,HS-grad,Married-civ-spouse,Other-service,Female,<=50K
29709,29709,"[20, 25[",Private,HS-grad,Never-married,Machine-op-inspct,Male,<=50K
29712,29712,"[40, 45[",Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Exec-managerial,Male,>50K
29713,29713,"[45, 50[",Private,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
29715,29715,"[30, 35[",Private,HS-grad,Never-married,Machine-op-inspct,Female,<=50K
29716,29716,"[45, 50[",Private,Assoc-acdm,Divorced,Exec-managerial,Female,<=50K
29717,29717,"[40, 45[",Private,Bachelors,Married-civ-spouse,Prof-specialty,Female,>50K
29718,29718,"[30, 35[",Private,Bachelors,Never-married,Adm-clerical,Male,<=50K
29719,29719,"[45, 50[",Private,Some-college,Married-civ-spouse,Prof-specialty,Male,<=50K
29722,29722,"[35, 40[",Private,Bachelors,Married-civ-spouse,Adm-clerical,Male,>50K
29723,29723,"[40, 45[",Federal-gov,Some-college,Divorced,Exec-managerial,Female,<=50K
29724,29724,"[25, 30[",Private,10th,Never-married,Transport-moving,Male,<=50K
29725,29725,"[20, 25[",Private,Some-college,Never-married,Sales,Female,<=50K
29726,29726,"[40, 45[",Private,Bachelors,Divorced,Prof-specialty,Male,<=50K
29727,29727,"[45, 50[",Self-emp-inc,Some-college,Married-civ-spouse,Sales,Male,>50K
29728,29728,"[20, 25[",Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,<=50K
29729,29729,"[35, 40[",State-gov,HS-grad,Married-civ-spouse,Protective-serv,Male,<=50K
29730,29730,"[20, 25[",Private,Some-college,Never-married,Sales,Male,<=50K
29731,29731,"[20, 25[",Private,Bachelors,Never-married,Other-service,Female,<=50K
29732,29732,"[20, 25[",Private,HS-grad,Divorced,Exec-managerial,Female,<=50K
29734,29734,"[30, 35[",Private,Some-college,Married-civ-spouse,Prof-specialty,Male,>50K
29736,29736,"[50, 55[",Private,HS-grad,Married-civ-spouse,Adm-clerical,Male,>50K
29738,29738,"[35, 40[",Private,Bachelors,Married-civ-spouse,Prof-specialty,Male,>50K
29740,29740,"[20, 25[",Private,5th-6th,Married-civ-spouse,Other-service,Male,<=50K
29741,29741,"[40, 45[",Private,Bachelors,Married-civ-spouse,Tech-support,Male,>50K
29742,29742,"[30, 35[",Private,Doctorate,Married-civ-spouse,Prof-specialty,Male,<=50K
29743,29743,"[25, 30[",Private,HS-grad,Never-married,Other-service,Female,>50K
29745,29745,"[45, 50[",State-gov,Assoc-voc,Divorced,Tech-support,Female,<=50K
29746,29746,"[40, 45[",Federal-gov,Assoc-voc,Married-civ-spouse,Craft-repair,Male,>50K
29747,29747,"[40, 45[",Local-gov,Some-college,Married-civ-spouse,Protective-serv,Male,>50K
29748,29748,"[20, 25[",Private,Bachelors,Never-married,Exec-managerial,Male,<=50K
29750,29750,"[25, 30[",Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,>50K
29751,29751,"[35, 40[",Private,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
29752,29752,"[30, 35[",Private,Some-college,Divorced,Exec-managerial,Female,<=50K
29753,29753,"[60, 65[",Private,HS-grad,Married-civ-spouse,Other-service,Female,<=50K
29754,29754,"[45, 50[",Local-gov,Assoc-voc,Married-civ-spouse,Craft-repair,Male,>50K
29755,29755,"[50, 55[",Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Exec-managerial,Male,>50K
29756,29756,"[40, 45[",Private,HS-grad,Divorced,Other-service,Female,<=50K
29757,29757,"[20, 25[",Private,HS-grad,Never-married,Handlers-cleaners,Male,<=50K
29758,29758,"[50, 55[",Private,Some-college,Married-civ-spouse,Farming-fishing,Male,<=50K
29759,29759,"[20, 25[",Private,Some-college,Never-married,Adm-clerical,Female,<=50K
29760,29760,"[50, 55[",Private,10th,Married-civ-spouse,Craft-repair,Male,<=50K
29761,29761,"[25, 30[",Local-gov,Masters,Married-civ-spouse,Prof-specialty,Female,>50K
29763,29763,"[40, 45[",Private,HS-grad,Married-civ-spouse,Sales,Male,>50K
29764,29764,"[45, 50[",Private,Some-college,Married-civ-spouse,Craft-repair,Male,>50K
29765,29765,"[50, 55[",Self-emp-not-inc,7th-8th,Married-civ-spouse,Exec-managerial,Male,<=50K
29766,29766,"[20, 25[",Private,Some-college,Never-married,Sales,Female,<=50K
29769,29769,"[25, 30[",Private,Assoc-voc,Never-married,Exec-managerial,Female,<=50K
29770,29770,"[40, 45[",Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Male,>50K
29771,29771,"[30, 35[",Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Male,<=50K
29772,29772,"[35, 40[",Private,10th,Divorced,Other-service,Female,<=50K
29774,29774,"[35, 40[",Private,HS-grad,Married-civ-spouse,Farming-fishing,Male,<=50K
29775,29775,"[40, 45[",Private,HS-grad,Divorced,Exec-managerial,Male,<=50K
29776,29776,"[45, 50[",Private,Some-college,Married-civ-spouse,Craft-repair,Male,<=50K
29777,29777,"[30, 35[",Private,HS-grad,Never-married,Adm-clerical,Male,<=50K
29778,29778,"[45, 50[",Private,5th-6th,Never-married,Machine-op-inspct,Male,<=50K
29779,29779,"[30, 35[",Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,<=50K
29780,29780,"[25, 30[",Private,HS-grad,Divorced,Adm-clerical,Female,<=50K
29781,29781,"[40, 45[",State-gov,Some-college,Divorced,Adm-clerical,Female,<=50K
29782,29782,"[25, 30[",Private,Bachelors,Married-civ-spouse,Prof-specialty,Male,<=50K
29783,29783,"[25, 30[",Private,5th-6th,Married-civ-spouse,Machine-op-inspct,Male,<=50K
29784,29784,"[15, 20[",Private,12th,Never-married,Sales,Female,<=50K
29785,29785,"[30, 35[",Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Male,<=50K
29786,29786,"[35, 40[",Private,Bachelors,Widowed,Prof-specialty,Female,<=50K
29787,29787,"[30, 35[",Private,HS-grad,Married-civ-spouse,Protective-serv,Male,>50K
29788,29788,"[40, 45[",Private,HS-grad,Married-spouse-absent,Adm-clerical,Female,<=50K
29790,29790,"[40, 45[",Private,HS-grad,Divorced,Transport-moving,Male,<=50K
29791,29791,"[35, 40[",Private,HS-grad,Married-civ-spouse,Tech-support,Male,<=50K
29792,29792,"[45, 50[",Private,Bachelors,Never-married,Adm-clerical,Female,>50K
29793,29793,"[50, 55[",Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,<=50K
29794,29794,"[20, 25[",Private,HS-grad,Separated,Machine-op-inspct,Male,<=50K
29795,29795,"[30, 35[",Private,HS-grad,Married-spouse-absent,Adm-clerical,Female,<=50K
29796,29796,"[45, 50[",Self-emp-not-inc,Doctorate,Never-married,Prof-specialty,Female,<=50K
29797,29797,"[35, 40[",Private,HS-grad,Separated,Sales,Female,<=50K
29798,29798,"[45, 50[",Private,HS-grad,Never-married,Exec-managerial,Female,<=50K
29799,29799,"[35, 40[",Private,Assoc-voc,Divorced,Adm-clerical,Female,<=50K
29800,29800,"[45, 50[",Private,HS-grad,Married-civ-spouse,Transport-moving,Male,>50K
29801,29801,"[20, 25[",Private,Some-college,Never-married,Tech-support,Female,<=50K
29802,29802,"[15, 20[",Private,HS-grad,Never-married,Adm-clerical,Female,<=50K
29803,29803,"[35, 40[",Private,Bachelors,Divorced,Prof-specialty,Female,>50K
29804,29804,"[35, 40[",State-gov,Bachelors,Married-civ-spouse,Protective-serv,Male,>50K
29805,29805,"[35, 40[",Private,HS-grad,Never-married,Transport-moving,Female,<=50K
29807,29807,"[25, 30[",Private,HS-grad,Married-civ-spouse,Craft-repair,Male,>50K
29809,29809,"[25, 30[",Private,Some-college,Never-married,Handlers-cleaners,Male,<=50K
29810,29810,"[40, 45[",Private,Some-college,Never-married,Exec-managerial,Female,<=50K
29811,29811,"[20, 25[",Private,Some-college,Never-married,Sales,Female,<=50K
29812,29812,"[45, 50[",Private,HS-grad,Divorced,Adm-clerical,Female,<=50K
29813,29813,"[25, 30[",Private,Bachelors,Married-civ-spouse,Prof-specialty,Female,>50K
29814,29814,"[25, 30[",Private,Bachelors,Never-married,Exec-managerial,Male,>50K
29815,29815,"[25, 30[",Private,HS-grad,Married-civ-spouse,Protective-serv,Male,<=50K
29816,29816,"[30, 35[",Private,HS-grad,Never-married,Adm-clerical,Female,<=50K
29817,29817,"[55, 60[",Private,Masters,Married-civ-spouse,Tech-support,Male,<=50K
29818,29818,"[35, 40[",Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Male,<=50K
29819,29819,"[25, 30[",Private,Some-college,Never-married,Craft-repair,Male,<=50K
29820,29820,"[35, 40[",Private,Masters,Married-civ-spouse,Prof-specialty,Male,>50K
29821,29821,"[45, 50[",Local-gov,Masters,Never-married,Prof-specialty,Female,<=50K
29822,29822,"[30, 35[",Private,HS-grad,Married-civ-spouse,Sales,Female,<=50K
29824,29824,"[25, 30[",State-gov,Bachelors,Never-married,Protective-serv,Male,<=50K
29825,29825,"[15, 20[",Private,10th,Never-married,Machine-op-inspct,Male,<=50K
29826,29826,"[25, 30[",Private,Assoc-acdm,Never-married,Handlers-cleaners,Male,<=50K
29827,29827,"[35, 40[",Private,Some-college,Never-married,Machine-op-inspct,Male,<=50K
29828,29828,"[50, 55[",Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,>50K
29829,29829,"[25, 30[",Private,HS-grad,Divorced,Craft-repair,Male,<=50K
29830,29830,"[25, 30[",Private,Bachelors,Never-married,Prof-specialty,Male,<=50K
29832,29832,"[45, 50[",Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Male,>50K
29833,29833,"[35, 40[",Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Male,<=50K
29834,29834,"[30, 35[",Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Male,<=50K
29835,29835,"[25, 30[",Private,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
29836,29836,"[35, 40[",Private,Some-college,Married-civ-spouse,Craft-repair,Male,>50K
29838,29838,"[30, 35[",Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Male,<=50K
29839,29839,"[25, 30[",Private,HS-grad,Never-married,Other-service,Male,<=50K
29840,29840,"[25, 30[",Self-emp-not-inc,HS-grad,Never-married,Other-service,Male,<=50K
29841,29841,"[40, 45[",Private,Some-college,Married-civ-spouse,Craft-repair,Male,>50K
29842,29842,"[25, 30[",Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
29843,29843,"[50, 55[",Private,HS-grad,Married-civ-spouse,Craft-repair,Male,>50K
29844,29844,"[60, 65[",Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Male,<=50K
29845,29845,"[45, 50[",Self-emp-not-inc,Prof-school,Never-married,Prof-specialty,Male,>50K
29846,29846,"[25, 30[",Private,Bachelors,Never-married,Adm-clerical,Female,<=50K
29849,29849,"[25, 30[",Private,Some-college,Never-married,Sales,Male,<=50K
29850,29850,"[50, 55[",Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,Male,>50K
29851,29851,"[55, 60[",Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,<=50K
29852,29852,"[40, 45[",Private,Some-college,Married-civ-spouse,Craft-repair,Male,<=50K
29853,29853,"[45, 50[",Private,Bachelors,Married-civ-spouse,Prof-specialty,Male,<=50K
29854,29854,"[40, 45[",Private,HS-grad,Married-civ-spouse,Sales,Male,<=50K
29855,29855,"[25, 30[",Private,HS-grad,Married-civ-spouse,Other-service,Male,<=50K
29856,29856,"[40, 45[",Private,Bachelors,Married-civ-spouse,Exec-managerial,Female,<=50K
29857,29857,"[30, 35[",Local-gov,Bachelors,Never-married,Prof-specialty,Male,<=50K
29858,29858,"[50, 55[",Private,HS-grad,Divorced,Machine-op-inspct,Female,<=50K
29859,29859,"[50, 55[",Private,HS-grad,Married-civ-spouse,Sales,Male,>50K
29862,29862,"[55, 60[",Private,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
29864,29864,"[25, 30[",Private,HS-grad,Never-married,Adm-clerical,Male,<=50K
29865,29865,"[30, 35[",Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Male,>50K
29866,29866,"[30, 35[",Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,>50K
29867,29867,"[40, 45[",Private,HS-grad,Divorced,Adm-clerical,Female,<=50K
29868,29868,"[35, 40[",Private,Some-college,Married-civ-spouse,Machine-op-inspct,Male,>50K
29869,29869,"[25, 30[",Private,HS-grad,Never-married,Machine-op-inspct,Male,<=50K
29870,29870,"[30, 35[",Private,Bachelors,Never-married,Adm-clerical,Female,<=50K
29871,29871,"[25, 30[",State-gov,Prof-school,Never-married,Prof-specialty,Male,<=50K
29872,29872,"[40, 45[",Private,Some-college,Married-civ-spouse,Machine-op-inspct,Male,>50K
29873,29873,"[25, 30[",Private,Bachelors,Never-married,Tech-support,Male,>50K
29874,29874,"[50, 55[",Local-gov,Masters,Married-civ-spouse,Prof-specialty,Male,>50K
29875,29875,"[45, 50[",Self-emp-inc,Bachelors,Married-civ-spouse,Farming-fishing,Male,>50K
29876,29876,"[50, 55[",Private,Some-college,Divorced,Exec-managerial,Female,<=50K
29878,29878,"[15, 20[",Private,10th,Never-married,Sales,Female,<=50K
29879,29879,"[20, 25[",State-gov,Some-college,Never-married,Other-service,Male,<=50K
29880,29880,"[25, 30[",Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Male,<=50K
29881,29881,"[50, 55[",Private,Some-college,Divorced,Other-service,Female,<=50K
29882,29882,"[30, 35[",Private,HS-grad,Divorced,Prof-specialty,Female,<=50K
29883,29883,"[40, 45[",Federal-gov,HS-grad,Never-married,Adm-clerical,Male,<=50K
29884,29884,"[50, 55[",Private,HS-grad,Divorced,Other-service,Female,<=50K
29885,29885,"[45, 50[",Private,Assoc-voc,Divorced,Prof-specialty,Female,<=50K
29886,29886,"[50, 55[",Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,>50K
29887,29887,"[40, 45[",State-gov,Masters,Married-civ-spouse,Prof-specialty,Male,>50K
29889,29889,"[25, 30[",Private,HS-grad,Never-married,Farming-fishing,Male,<=50K
29890,29890,"[40, 45[",Private,Bachelors,Married-civ-spouse,Adm-clerical,Male,>50K
29891,29891,"[50, 55[",Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,>50K
29892,29892,"[35, 40[",Private,Some-college,Divorced,Adm-clerical,Female,<=50K
29894,29894,"[40, 45[",Private,HS-grad,Married-civ-spouse,Adm-clerical,Male,<=50K
29897,29897,"[30, 35[",Private,HS-grad,Married-civ-spouse,Sales,Male,>50K
29898,29898,"[40, 45[",Private,HS-grad,Married-civ-spouse,Craft-repair,Male,>50K
29899,29899,"[50, 55[",Private,12th,Married-civ-spouse,Craft-repair,Male,<=50K
